Input File: 0308-15.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  7.000000e+01   2.907474e-07   6.094672e-07   6.752661e-07   6.449644e+01 
  7.200000e+01  -9.582884e-07  -1.630392e-06   1.891162e-06  -1.204455e+02 
  7.400000e+01  -1.605448e-06  -1.249313e-06   2.034268e-06  -1.421110e+02 
  7.600000e+01   8.822640e-07  -3.089737e-07   9.348019e-07  -1.930054e+01 
  7.800000e+01   2.664953e-06  -8.046453e-07   2.783780e-06  -1.680096e+01 
  8.000000e+01   1.781510e-06  -4.365905e-07   1.834227e-06  -1.376996e+01 
  8.200000e+01   1.349340e-06   2.608025e-07   1.374313e-06   1.093932e+01 
  8.400000e+01   8.104336e-07  -1.216889e-06   1.462060e-06  -5.633685e+01 
  8.600000e+01  -9.520919e-07  -2.106206e-06   2.311403e-06  -1.143249e+02 
  8.800000e+01  -8.733551e-07  -6.644743e-07   1.097395e-06  -1.427350e+02 
  9.000000e+01   1.047796e-06  -2.215741e-07   1.070967e-06  -1.194025e+01 
  9.200000e+01   1.053523e-06  -3.296219e-07   1.103885e-06  -1.737364e+01 
  9.400000e+01   3.366694e-07   1.531871e-06   1.568431e-06   7.760479e+01 
  9.600000e+01   9.522088e-07   2.192714e-06   2.390543e-06   6.652660e+01 
  9.800000e+01   2.637780e-07  -2.746665e-07   3.808156e-07  -4.615848e+01 
  1.000000e+02  -1.266053e-06  -1.366073e-06   1.862537e-06  -1.328238e+02 
  1.020000e+02  -5.328892e-07  -3.682571e-07   6.477532e-07  -1.453533e+02 
  1.040000e+02  -3.724754e-07  -8.842230e-07   9.594729e-07  -1.128431e+02 
  1.060000e+02  -2.875791e-06  -2.197675e-06   3.619385e-06  -1.426130e+02 
  1.080000e+02  -2.687002e-06  -1.821268e-06   3.246074e-06  -1.458703e+02 
  1.100000e+02   1.435060e-07  -1.125844e-06   1.134953e-06  -8.273594e+01 
  1.120000e+02   1.446279e-07  -1.142707e-06   1.151823e-06  -8.278665e+01 
  1.140000e+02  -8.858402e-07   4.403346e-07   9.892459e-07   1.535689e+02 
  1.160000e+02   1.579544e-07   1.892406e-06   1.898987e-06   8.522872e+01 
  1.180000e+02   3.853436e-07   6.567905e-07   7.614876e-07   5.959954e+01 
  1.200000e+02  -8.450377e-07   1.505432e-07   8.583426e-07   1.698987e+02 
  1.220000e+02  -3.012776e-07   1.308640e-06   1.342872e-06   1.029648e+02 
  1.240000e+02   4.233875e-07   3.066285e-07   5.227600e-07   3.591305e+01 
  1.260000e+02  -9.402883e-07  -1.067980e-06   1.422928e-06  -1.313618e+02 
  1.280000e+02  -9.050132e-07   3.355273e-07   9.652085e-07   1.596581e+02 
  1.300000e+02   1.419507e-06   2.762424e-07   1.446136e-06   1.101237e+01 
  1.320000e+02   1.111049e-06  -1.705208e-06   2.035231e-06  -5.691325e+01 
  1.340000e+02  -5.041637e-07  -1.396644e-07   5.231511e-07  -1.645161e+02 
  1.360000e+02   1.515023e-06   2.317883e-06   2.769093e-06   5.683042e+01 
  1.380000e+02   2.254127e-06   7.162633e-07   2.365189e-06   1.762799e+01 
  1.400000e+02  -9.188237e-07   6.520526e-07   1.126681e-06   1.446382e+02 
  1.420000e+02  -4.029717e-06  -5.832904e-06   7.089527e-06  -1.246390e+02 
  1.440000e+02   6.939239e-06  -6.787390e-05   6.822770e-05  -8.416251e+01 
  1.460000e+02   7.018715e-05  -1.651633e-04   1.794579e-04  -6.697663e+01 
  1.480000e+02   1.367370e-04  -1.632803e-04   2.129729e-04  -5.005593e+01 
  1.500000e+02   1.030356e-04  -6.673764e-05   1.227609e-04  -3.293171e+01 
  1.520000e+02   2.762969e-05  -6.420397e-06   2.836584e-05  -1.308184e+01 
  1.540000e+02   2.000129e-06   2.507713e-06   3.207669e-06   5.142446e+01 
  1.560000e+02   2.531559e-06  -2.590775e-07   2.544781e-06  -5.843257e+00 
  1.580000e+02   7.189288e-07  -2.031966e-06   2.155399e-06  -7.051573e+01 
  1.600000e+02  -5.858536e-07  -9.222007e-08   5.930674e-07  -1.710544e+02 
  1.620000e+02   9.669260e-07   8.141453e-07   1.264033e-06   4.009715e+01 
  1.640000e+02   7.971854e-07  -1.089805e-07   8.046001e-07  -7.784457e+00 
  1.660000e+02  -8.036462e-07   4.090170e-07   9.017440e-07   1.530261e+02 
  1.680000e+02  -1.741402e-07   1.412460e-06   1.423155e-06   9.702844e+01 
  1.700000e+02   8.353084e-07  -7.169249e-08   8.383794e-07  -4.905536e+00 
  1.720000e+02  -5.926490e-08  -9.456546e-07   9.475099e-07  -9.358607e+01 
  1.740000e+02  -3.004174e-07   1.105831e-07   3.201237e-07   1.597914e+02 
  1.760000e+02   1.785448e-06  -1.023588e-07   1.788380e-06  -3.281144e+00 
  1.780000e+02   3.811577e-06  -1.949853e-06   4.281360e-06  -2.709250e+01 
  1.800000e+02   4.619924e-06  -2.253043e-06   5.140029e-06  -2.599754e+01 
  1.820000e+02   3.617080e-06  -1.055919e-06   3.768055e-06  -1.627389e+01 
  1.840000e+02   1.573172e-06  -8.441761e-07   1.785358e-06  -2.821835e+01 
  1.860000e+02  -1.857368e-07  -1.583431e-07   2.440711e-07  -1.395520e+02 
  1.880000e+02  -2.331789e-07   8.221843e-07   8.546107e-07   1.058338e+02 
  1.900000e+02   6.474714e-07   3.329766e-07   7.280746e-07   2.721551e+01 
  1.920000e+02  -1.932972e-07  -2.264568e-07   2.977356e-07  -1.304832e+02 
  1.940000e+02  -7.776309e-07   8.179561e-07   1.128611e-06   1.335523e+02 
  1.960000e+02   1.488795e-07   1.024985e-06   1.035741e-06   8.173556e+01 
  1.980000e+02   1.462363e-07  -2.560113e-07   2.948335e-07  -6.026455e+01 
  2.000000e+02  -7.294266e-07   7.379652e-08   7.331501e-07   1.742230e+02 
  2.020000e+02   6.786900e-08   9.584472e-07   9.608472e-07   8.594956e+01 
  2.040000e+02   7.594991e-07   1.079619e-07   7.671341e-07   8.090322e+00 
  2.060000e+02  -3.907008e-07  -3.456921e-07   5.216802e-07  -1.384976e+02 
  2.080000e+02  -6.046329e-07   7.670102e-07   9.766708e-07   1.282487e+02 
  2.100000e+02   4.504233e-07   3.632568e-07   5.786507e-07   3.888543e+01 
  2.120000e+02   3.467833e-07  -9.376304e-07   9.997046e-07  -6.970304e+01 
  2.140000e+02  -2.997756e-07  -4.904244e-07   5.747882e-07  -1.214357e+02 
  2.160000e+02   1.496798e-07  -2.858457e-07   3.226636e-07  -6.236172e+01 
  2.180000e+02  -2.630928e-07  -1.198316e-06   1.226858e-06  -1.023829e+02 
  2.200000e+02  -1.366193e-06  -7.191857e-07   1.543927e-06  -1.522370e+02 
  2.220000e+02  -6.142607e-07   5.229690e-07   8.067297e-07   1.395896e+02 
  2.240000e+02   1.478516e-07  -1.723004e-07   2.270408e-07  -4.936697e+01 
  2.260000e+02  -9.577993e-07  -4.390903e-07   1.053651e-06  -1.553715e+02 
  2.280000e+02  -1.289729e-06   1.055353e-06   1.666485e-06   1.407074e+02 
  2.300000e+02   1.660318e-07   1.005295e-06   1.018913e-06   8.062183e+01 
  2.320000e+02   1.043468e-07  -3.164111e-08   1.090386e-07  -1.686890e+01 
  2.340000e+02  -7.108928e-07   5.913273e-07   9.246818e-07   1.402460e+02 
  2.360000e+02   2.760532e-07   1.131941e-06   1.165116e-06   7.629446e+01 
  2.380000e+02   4.738411e-07  -1.302378e-07   4.914135e-07  -1.536855e+01 
  2.400000e+02  -5.808245e-07  -1.982974e-07   6.137417e-07  -1.611497e+02 
  2.420000e+02  -3.386515e-07   1.227083e-06   1.272956e-06   1.054285e+02 
  2.440000e+02   5.091886e-08   3.310679e-07   3.349608e-07   8.125631e+01 
  2.460000e+02  -1.115579e-06  -1.109765e-06   1.573561e-06  -1.351497e+02 
  2.480000e+02  -1.380900e-06  -3.964389e-07   1.436680e-06  -1.639819e+02 
  2.500000e+02  -7.272354e-08  -2.069779e-07   2.193822e-07  -1.093594e+02 
  2.520000e+02  -3.738031e-07  -1.244868e-06   1.299779e-06  -1.067137e+02 
  2.540000e+02  -9.481817e-07  -5.194222e-07   1.081133e-06  -1.512857e+02 
  2.560000e+02   2.866092e-07   5.130956e-07   5.877176e-07   6.081278e+01 
  2.580000e+02   7.598942e-07  -5.754076e-07   9.531700e-07  -3.713375e+01 
  2.600000e+02  -5.152502e-07  -5.696389e-07   7.680958e-07  -1.321300e+02 
  2.620000e+02  -2.995569e-07   2.081970e-07   3.648017e-07   1.452000e+02 
  2.640000e+02   1.268876e-06  -6.712440e-07   1.435484e-06  -2.787915e+01 
  2.660000e+02   6.092632e-07  -7.065657e-07   9.329720e-07  -4.922919e+01 
  2.680000e+02  -2.633369e-07   1.066033e-06   1.098077e-06   1.038757e+02 
  2.700000e+02   4.582494e-07   9.309125e-07   1.037589e-06   6.379090e+01 
  2.720000e+02   3.725500e-07  -7.125544e-07   8.040692e-07  -6.239775e+01 
  2.740000e+02  -6.561020e-07  -1.760217e-08   6.563380e-07  -1.784632e+02 
  2.760000e+02   1.048539e-07   7.231640e-07   7.307260e-07   8.174999e+01 
  2.780000e+02   8.136617e-07  -3.957192e-07   9.047868e-07  -2.593567e+01 
  2.800000e+02  -2.567211e-07  -4.570505e-07   5.242145e-07  -1.193225e+02 
  2.820000e+02   1.032853e-07   1.108800e-06   1.113600e-06   8.467822e+01 
  2.840000e+02   1.287775e-06   6.384490e-07   1.437352e-06   2.637115e+01 
  2.860000e+02   3.589704e-07  -2.659386e-07   4.467472e-07  -3.653242e+01 
  2.880000e+02  -7.432698e-07   7.191933e-07   1.034258e-06   1.359432e+02 
  2.900000e+02   4.081926e-07   6.122535e-07   7.358502e-07   5.630840e+01 
  2.920000e+02   3.201569e-07  -9.127114e-07   9.672345e-07  -7.067036e+01 
  2.940000e+02  -6.138101e-07  -5.645607e-07   8.339613e-07  -1.373932e+02 
  2.960000e+02   7.210124e-07   1.045817e-06   1.270273e-06   5.541666e+01 
  2.980000e+02   1.879827e-06   8.700450e-07   2.071407e-06   2.483624e+01 
  3.000000e+02   7.968712e-07   1.060120e-06   1.326219e-06   5.306852e+01 
  3.020000e+02   3.566645e-07   1.923319e-06   1.956110e-06   7.949429e+01 
  3.040000e+02   1.199342e-06   5.691963e-07   1.327557e-06   2.538857e+01 
  3.060000e+02   2.279916e-07  -1.002251e-06   1.027855e-06  -7.718446e+01 
  3.080000e+02  -5.143056e-07   1.357442e-09   5.143074e-07   1.798488e+02 
  3.100000e+02   8.824014e-07   4.867021e-07   1.007726e-06   2.887961e+01 
  3.120000e+02   7.819635e-07  -8.626428e-07   1.164311e-06  -4.780850e+01 
  3.140000e+02  -7.611058e-07  -1.020977e-07   7.679232e-07  -1.723597e+02 
  3.160000e+02   5.535216e-09   1.316619e-06   1.316630e-06   8.975912e+01 
  3.180000e+02   1.049996e-06  -1.018185e-07   1.054922e-06  -5.538671e+00 
  3.200000e+02  -3.017418e-07  -9.318812e-07   9.795156e-07  -1.079419e+02 
  3.220000e+02  -3.790863e-07   4.371239e-07   5.786050e-07   1.309328e+02 
  3.240000e+02   1.192777e-06   6.271121e-08   1.194425e-06   3.009599e+00 
  3.260000e+02   2.638025e-07  -1.140656e-06   1.170764e-06  -7.697800e+01 
  3.280000e+02  -7.773460e-07   4.379844e-07   8.922428e-07   1.506015e+02 
  3.300000e+02   5.862742e-07   1.404607e-06   1.522050e-06   6.734464e+01 
  3.320000e+02   3.448944e-07  -4.214556e-07   5.445888e-07  -5.070512e+01 
  3.340000e+02  -1.863814e-06   1.932089e-08   1.863914e-06   1.794061e+02 
  3.360000e+02  -1.059946e-06   1.739450e-06   2.036952e-06   1.213563e+02 
  3.380000e+02   7.293648e-07   5.291741e-07   9.011094e-07   3.596191e+01 
  3.400000e+02  -6.868142e-07  -5.556183e-07   8.834170e-07  -1.410278e+02 
  3.420000e+02  -8.636387e-07   1.224681e-06   1.498571e-06   1.251913e+02 
  3.440000e+02   9.968710e-07   6.862814e-07   1.210262e-06   3.454490e+01 
  3.460000e+02   3.187322e-07  -1.665559e-06   1.695783e-06  -7.916649e+01 
  3.480000e+02  -1.288478e-06  -1.720064e-07   1.299908e-06  -1.723962e+02 
  3.500000e+02   6.197232e-07   1.020999e-06   1.194360e-06   5.874319e+01 
  3.520000e+02   1.115115e-06  -8.585266e-07   1.407320e-06  -3.759266e+01 
  3.540000e+02  -1.259919e-06  -7.321338e-07   1.457194e-06  -1.498393e+02 
  3.560000e+02  -1.327016e-07   1.734741e-06   1.739809e-06   9.437440e+01 
  3.580000e+02   1.698623e-06   1.458096e-08   1.698686e-06   4.918143e-01 
  3.600000e+02  -9.216286e-08  -1.685393e-06   1.687911e-06  -9.313000e+01 
  3.620000e+02  -8.609677e-07   7.001350e-07   1.109709e-06   1.408821e+02 
  3.640000e+02   2.272302e-06   5.846989e-07   2.346322e-06   1.443006e+01 
  3.660000e+02   1.201120e-06  -1.659042e-06   2.048197e-06  -5.409606e+01 
  3.680000e+02  -1.334894e-06  -1.927346e-07   1.348736e-06  -1.717843e+02 
  3.700000e+02   1.292737e-06   1.693946e-06   2.130873e-06   5.265090e+01 
  3.720000e+02   2.520389e-06  -1.414826e-06   2.890345e-06  -2.930777e+01 
  3.740000e+02  -1.454478e-06  -9.162805e-07   1.719034e-06  -1.477902e+02 
  3.760000e+02  -1.872693e-06   2.149391e-06   2.850765e-06   1.310645e+02 
  3.780000e+02   1.857077e-06  -2.286379e-07   1.871098e-06  -7.018770e+00 
  3.800000e+02  -6.212450e-07  -2.797840e-06   2.865982e-06  -1.025191e+02 
  3.820000e+02  -2.094336e-06   9.274222e-07   2.290492e-06   1.561151e+02 
  3.840000e+02   1.733800e-06   1.404553e-06   2.231329e-06   3.901096e+01 
  3.860000e+02   1.786829e-06  -5.026580e-06   5.334723e-06  -7.043092e+01 
  3.880000e+02  -1.746472e-08  -3.460146e-06   3.460190e-06  -9.028918e+01 
  3.900000e+02   4.261930e-06   1.531671e-06   4.528803e-06   1.976764e+01 
  3.920000e+02   4.464763e-06  -2.274726e-06   5.010837e-06  -2.699812e+01 
  3.940000e+02  -1.907908e-06  -2.666321e-06   3.278624e-06  -1.255859e+02 
  3.960000e+02   9.202188e-07   8.757418e-06   8.805633e-06   8.400144e+01 
  3.980000e+02   1.991539e-06   7.007657e-06   7.285155e-06   7.413512e+01 
  4.000000e+02  -8.175874e-06  -4.063371e-06   9.129946e-06  -1.535728e+02 
  4.020000e+02  -6.418867e-06   3.077744e-06   7.118593e-06   1.543830e+02 
  4.040000e+02   1.031182e-05   3.463310e-09   1.031182e-05   1.924326e-02 
  4.060000e+02   6.963577e-05   5.323459e-05   8.765308e-05   3.739689e+01 
  4.080000e+02   1.330990e-04   6.064847e-04   6.209179e-04   7.762210e+01 
  4.100000e+02  -2.724725e-04   1.552162e-03   1.575896e-03   9.995647e+01 
  4.120000e+02  -9.229659e-04   1.581387e-03   1.831024e-03   1.202697e+02 
  4.140000e+02  -7.773120e-04   6.435703e-04   1.009156e-03   1.403772e+02 
  4.160000e+02  -2.024299e-04   5.623696e-05   2.100963e-04   1.644742e+02 
  4.180000e+02  -8.471695e-06  -1.453335e-05   1.682224e-05  -1.202385e+02 
  4.200000e+02  -7.233132e-06   3.841882e-06   8.190132e-06   1.520250e+02 
  4.220000e+02   4.179920e-06   3.960704e-06   5.758377e-06   4.345747e+01 
  4.240000e+02   4.534268e-07  -5.121403e-06   5.141436e-06  -8.494047e+01 
  4.260000e+02  -5.820958e-06  -9.871395e-07   5.904066e-06  -1.703751e+02 
  4.280000e+02   2.573640e-06   2.394694e-06   3.515421e-06   4.293725e+01 
  4.300000e+02   3.253553e-06  -2.312410e-06   3.991597e-06  -3.540269e+01 
  4.320000e+02  -1.934374e-06   1.599039e-06   2.509727e-06   1.404214e+02 
  4.340000e+02  -1.423340e-06   9.802143e-06   9.904943e-06   9.826200e+01 
  4.360000e+02   3.711471e-07   3.621640e-06   3.640608e-06   8.414873e+01 
  4.380000e+02  -2.728449e-06  -1.183814e-06   2.974198e-06  -1.565450e+02 
  4.400000e+02  -1.966170e-06   1.348231e-06   2.384021e-06   1.455610e+02 
  4.420000e+02   3.022277e-06   8.674625e-07   3.144304e-06   1.601468e+01 
  4.440000e+02   1.638341e-06  -2.720634e-06   3.175848e-06  -5.894402e+01 
  4.460000e+02  -3.474958e-07   3.809828e-07   5.156561e-07   1.323681e+02 
  4.480000e+02   1.458137e-06   2.011492e-06   2.484404e-06   5.406151e+01 
  4.500000e+02   1.999429e-06  -1.624249e-06   2.576024e-06  -3.908889e+01 
  4.520000e+02  -1.437805e-06  -8.942985e-07   1.693238e-06  -1.481189e+02 
  4.540000e+02  -1.609422e-07   1.617774e-06   1.625760e-06   9.568130e+01 
  4.560000e+02   1.816233e-06   3.148961e-07   1.843329e-06   9.836085e+00 
  4.580000e+02  -6.156440e-07  -1.319761e-06   1.456292e-06  -1.150082e+02 
  4.600000e+02  -9.363828e-07   1.498396e-06   1.766919e-06   1.220022e+02 
  4.620000e+02   1.324746e-06   1.112976e-06   1.730222e-06   4.003506e+01 
  4.640000e+02   5.244263e-07  -1.056418e-06   1.179424e-06  -6.359930e+01 
  4.660000e+02  -1.740005e-06   1.129803e-07   1.743670e-06   1.762849e+02 
  4.680000e+02   7.306602e-07   1.002563e-06   1.240563e-06   5.391572e+01 
  4.700000e+02   1.318560e-06  -1.027130e-06   1.671406e-06  -3.791784e+01 
  4.720000e+02  -9.948923e-07  -1.022663e-06   1.426762e-06  -1.342114e+02 
  4.740000e+02  -5.844138e-07   1.417371e-06   1.533128e-06   1.124074e+02 
  4.760000e+02   1.179214e-06   2.163934e-08   1.179413e-06   1.051296e+00 
  4.780000e+02  -4.230191e-07  -1.358807e-06   1.423131e-06  -1.072922e+02 
  4.800000e+02  -1.437655e-06   4.244507e-07   1.499003e-06   1.635514e+02 
  4.820000e+02   5.712335e-07   8.813173e-07   1.050251e-06   5.705035e+01 
  4.840000e+02   2.140112e-07  -7.731455e-07   8.022187e-07  -7.452760e+01 
  4.860000e+02  -1.426353e-06   8.392886e-09   1.426378e-06   1.796629e+02 
  4.880000e+02  -5.293522e-08   1.140736e-06   1.141963e-06   9.265687e+01 
  4.900000e+02   8.985507e-07  -5.360895e-07   1.046320e-06  -3.082096e+01 
  4.920000e+02  -8.188998e-07  -8.569497e-07   1.185310e-06  -1.336993e+02 
  4.940000e+02  -9.635930e-07   8.643824e-07   1.294476e-06   1.381066e+02 
  4.960000e+02   5.401985e-07  -6.394960e-08   5.439706e-07  -6.751348e+00 
  4.980000e+02  -3.710798e-07  -1.279625e-06   1.332344e-06  -1.061717e+02 
  5.000000e+02  -1.244748e-06   1.417056e-07   1.252788e-06   1.735052e+02 
  5.020000e+02   2.756888e-07   9.242387e-07   9.644799e-07   7.339082e+01 
  5.040000e+02   1.207527e-07  -5.664079e-07   5.791365e-07  -7.796526e+01 
  5.060000e+02  -8.590462e-07   6.614422e-07   1.084189e-06   1.424047e+02 
  5.080000e+02  -9.307135e-07   2.866742e-06   3.014040e-06   1.079865e+02 
  5.100000e+02  -5.882877e-07   6.386862e-07   8.683332e-07   1.326479e+02 
  5.120000e+02  -1.134359e-06  -8.119348e-07   1.394994e-06  -1.444062e+02 
  5.140000e+02  -2.699856e-07   2.473461e-07   3.661588e-07   1.375058e+02 
  5.160000e+02   1.294711e-06   5.563012e-07   1.409166e-06   2.325184e+01 
  5.180000e+02  -5.922089e-07  -7.991317e-07   9.946472e-07  -1.265409e+02 
  5.200000e+02  -1.254445e-06  -1.167715e-06   1.713824e-06  -1.370507e+02 
  5.220000e+02   1.889061e-06  -4.102041e-07   1.933085e-06  -1.225141e+01 
  5.240000e+02   1.987145e-06   3.639711e-07   2.020203e-06   1.037941e+01 
  5.260000e+02  -1.176277e-06   5.896049e-07   1.315774e-06   1.533778e+02 
  5.280000e+02  -1.714853e-07   7.796248e-07   7.982619e-07   1.024052e+02 
  5.300000e+02   9.376823e-07   5.030775e-08   9.390308e-07   3.071041e+00 
  5.320000e+02  -5.462403e-07  -6.302948e-07   8.340563e-07  -1.309136e+02 
  5.340000e+02  -1.042748e-06   1.073782e-06   1.496774e-06   1.341599e+02 
  5.360000e+02  -1.878367e-07   4.201532e-07   4.602296e-07   1.140878e+02 
  5.380000e+02  -2.808127e-07  -1.287232e-06   1.317506e-06  -1.023064e+02 
  5.400000e+02  -9.999302e-07  -3.843959e-07   1.071271e-06  -1.589721e+02 
  5.420000e+02   4.418024e-07   3.397767e-07   5.573487e-07   3.756278e+01 
  5.440000e+02   7.716735e-07  -8.456768e-07   1.144836e-06  -4.761979e+01 
  5.460000e+02  -1.196797e-07  -6.888326e-07   6.991521e-07  -9.985633e+01 
  5.480000e+02   2.356910e-07   1.135557e-06   1.159759e-06   7.827444e+01 
  5.500000e+02   1.052517e-06   9.001676e-09   1.052555e-06   4.900115e-01 
  5.520000e+02   3.536449e-07  -8.162537e-07   8.895700e-07  -6.657515e+01 
  5.540000e+02   3.743260e-07   6.563109e-07   7.555554e-07   6.030178e+01 
  5.560000e+02   9.269521e-07   3.187160e-06   3.319221e-06   7.378348e+01 
  5.580000e+02  -3.940505e-06   3.192815e-06   5.071652e-06   1.409837e+02 
  5.600000e+02  -6.501427e-06   4.509808e-07   6.517050e-06   1.760319e+02 
  5.620000e+02  -2.073950e-06  -7.805431e-07   2.215969e-06  -1.593759e+02 
  5.640000e+02   6.672903e-07  -9.432323e-07   1.155406e-06  -5.472248e+01 
  5.660000e+02  -7.098103e-07  -2.962036e-07   7.691341e-07  -1.573492e+02 
  5.680000e+02  -4.763750e-07   6.869611e-07   8.359717e-07   1.247395e+02 
  5.700000e+02   6.764013e-07  -6.701796e-08   6.797133e-07  -5.658408e+00 
  5.720000e+02  -4.689084e-07  -7.919413e-07   9.203510e-07  -1.206298e+02 
  5.740000e+02  -9.324535e-07   5.253834e-07   1.070279e-06   1.506013e+02 
  5.760000e+02   5.701953e-07   8.492279e-07   1.022893e-06   5.612149e+01 
  5.780000e+02   3.550409e-07  -3.333446e-07   4.870038e-07  -4.319477e+01 
  5.800000e+02  -9.272472e-07   5.511499e-07   1.078681e-06   1.492730e+02 
  5.820000e+02  -5.024111e-07   1.132880e-06   1.239288e-06   1.139164e+02 
  5.840000e+02   3.790934e-07  -9.368445e-07   1.010638e-06  -6.796932e+01 
  5.860000e+02  -5.656186e-07  -1.267546e-06   1.388019e-06  -1.140479e+02 
  5.880000e+02  -3.572318e-07   1.557819e-07   3.897212e-07   1.564389e+02 
  5.900000e+02   7.328197e-07   1.054931e-08   7.328956e-07   8.247447e-01 
  5.920000e+02  -1.638472e-07  -1.054683e-06   1.067334e-06  -9.883043e+01 
  5.940000e+02  -5.615973e-07   2.213511e-07   6.036455e-07   1.584883e+02 
  5.960000e+02   4.363187e-07   5.272551e-07   6.843770e-07   5.039126e+01 
  5.980000e+02   5.194070e-07  -5.392102e-07   7.486864e-07  -4.607169e+01 
  6.000000e+02  -9.354432e-07   3.851911e-07   1.011645e-06   1.576194e+02 
  6.020000e+02   1.158882e-07   1.124765e-06   1.130719e-06   8.411738e+01 
  6.040000e+02   8.280308e-07  -4.114208e-08   8.290523e-07  -2.844496e+00 
  6.060000e+02  -2.913998e-07  -8.561332e-07   9.043660e-07  -1.087969e+02 
  6.080000e+02  -4.753560e-08   7.716645e-07   7.731272e-07   9.352504e+01 
  6.100000e+02   8.622204e-07   2.092713e-07   8.872533e-07   1.364257e+01 
  6.120000e+02   1.720009e-07  -6.056423e-07   6.295926e-07  -7.414558e+01 
  6.140000e+02  -8.036101e-07   3.290183e-07   8.683560e-07   1.577345e+02 
  6.160000e+02   7.534548e-07   6.678850e-07   1.006859e-06   4.155474e+01 
  6.180000e+02   1.886316e-07  -2.744098e-07   3.329904e-07  -5.549504e+01 
  6.200000e+02  -1.054238e-06  -2.015224e-07   1.073327e-06  -1.691782e+02 
  6.220000e+02  -2.055330e-07   8.754982e-07   8.993002e-07   1.032116e+02 
  6.240000e+02   5.193933e-07  -4.265718e-07   6.721108e-07  -3.939587e+01 
  6.260000e+02  -7.834146e-07  -4.708548e-07   9.140256e-07  -1.489929e+02 
  6.280000e+02  -1.120138e-06   4.881593e-07   1.221887e-06   1.564523e+02 
