Input File: 0308-09.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  8.400000e+01  -1.523335e-06  -6.008418e-07   1.637547e-06  -1.584745e+02 
  8.600000e+01  -1.822845e-06   9.055773e-07   2.035395e-06   1.535821e+02 
  8.800000e+01  -1.092215e-06   7.688707e-07   1.335700e-06   1.448561e+02 
  9.000000e+01  -1.332482e-06   2.143462e-07   1.349612e-06   1.708615e+02 
  9.200000e+01  -1.287151e-06   6.462671e-07   1.440284e-06   1.533392e+02 
  9.400000e+01  -1.970860e-07   2.255051e-07   2.994919e-07   1.311527e+02 
  9.600000e+01  -2.333453e-07  -1.029951e-06   1.056053e-06  -1.027654e+02 
  9.800000e+01  -1.033454e-06  -6.321631e-07   1.211469e-06  -1.485459e+02 
  1.000000e+02  -8.979492e-07   4.777399e-07   1.017127e-06   1.519855e+02 
  1.020000e+02  -6.615919e-07   5.430474e-07   8.559230e-07   1.406202e+02 
  1.040000e+02  -9.945200e-07   7.658580e-07   1.255232e-06   1.424009e+02 
  1.060000e+02  -3.934505e-07   7.945279e-07   8.866103e-07   1.163446e+02 
  1.080000e+02   5.733995e-07  -1.720955e-07   5.986684e-07  -1.670617e+01 
  1.100000e+02   4.680665e-07  -3.321867e-07   5.739636e-07  -3.536332e+01 
  1.120000e+02   3.848276e-07   7.238643e-07   8.197999e-07   6.200357e+01 
  1.140000e+02   3.011854e-07   1.040838e-06   1.083539e-06   7.386123e+01 
  1.160000e+02  -5.508170e-07   6.022726e-07   8.161689e-07   1.324449e+02 
  1.180000e+02  -7.095160e-07   6.486241e-07   9.613148e-07   1.375671e+02 
  1.200000e+02   1.576460e-07   8.544608e-07   8.688818e-07   7.954662e+01 
  1.220000e+02   3.036299e-07   5.767399e-07   6.517822e-07   6.223503e+01 
  1.240000e+02   4.200617e-08   1.735688e-07   1.785795e-07   7.639517e+01 
  1.260000e+02   5.820006e-07  -1.462586e-07   6.000969e-07  -1.410650e+01 
  1.280000e+02   1.049369e-06  -1.751707e-07   1.063889e-06  -9.476974e+00 
  1.300000e+02   7.993620e-07   3.628103e-07   8.778445e-07   2.441210e+01 
  1.320000e+02   6.746793e-07   4.907408e-07   8.342774e-07   3.603098e+01 
  1.340000e+02   4.202083e-07  -3.427948e-07   5.422945e-07  -3.920665e+01 
  1.360000e+02   1.169365e-07  -1.220481e-06   1.226070e-06  -8.452709e+01 
  1.380000e+02   2.438897e-07  -1.764349e-06   1.781126e-06  -8.212975e+01 
  1.400000e+02   9.522680e-08  -1.029076e-06   1.033473e-06  -8.471312e+01 
  1.420000e+02  -1.038920e-06  -9.963336e-06   1.001736e-05  -9.595296e+01 
  1.440000e+02   2.819754e-05  -6.495984e-05   7.081583e-05  -6.653547e+01 
  1.460000e+02   1.269129e-04  -1.215617e-04   1.757388e-04  -4.376624e+01 
  1.480000e+02   1.894782e-04  -7.594693e-05   2.041321e-04  -2.184197e+01 
  1.500000e+02   1.147805e-04   3.719520e-06   1.148408e-04   1.856049e+00 
  1.520000e+02   2.247004e-05   1.665099e-05   2.796709e-05   3.653958e+01 
  1.540000e+02   1.105506e-07   4.113686e-06   4.115172e-06   8.846061e+01 
  1.560000e+02   9.025875e-07   9.299213e-08   9.073653e-07   5.882336e+00 
  1.580000e+02  -5.555554e-07   1.601474e-07   5.781773e-07   1.639195e+02 
  1.600000e+02  -2.270416e-07   9.583376e-07   9.848650e-07   1.033283e+02 
  1.620000e+02   1.372831e-07  -4.606260e-08   1.448047e-07  -1.854815e+01 
  1.640000e+02  -1.578243e-06   5.098556e-08   1.579066e-06   1.781497e+02 
  1.660000e+02  -1.697871e-06   1.453501e-06   2.235046e-06   1.394341e+02 
  1.680000e+02  -1.804087e-07   5.851031e-07   6.122850e-07   1.071364e+02 
  1.700000e+02   9.630568e-08  -5.503578e-07   5.587204e-07  -8.007445e+01 
  1.720000e+02  -3.478489e-08   8.215509e-07   8.222870e-07   9.242448e+01 
  1.740000e+02   4.633262e-07   1.305799e-06   1.385562e-06   7.046419e+01 
  1.760000e+02  -7.933415e-07   4.929238e-07   9.340047e-07   1.481462e+02 
  1.780000e+02  -3.751785e-06   2.583474e-06   4.555242e-06   1.454487e+02 
  1.800000e+02  -4.856400e-06   4.879526e-06   6.884359e-06   1.348639e+02 
  1.820000e+02  -3.334749e-06   3.137711e-06   4.578840e-06   1.367437e+02 
  1.840000e+02  -1.674488e-06   1.155328e-06   2.034378e-06   1.453959e+02 
  1.860000e+02  -1.180099e-07   9.122011e-07   9.198028e-07   9.737131e+01 
  1.880000e+02   9.109239e-07   4.007142e-08   9.118048e-07   2.518810e+00 
  1.900000e+02   6.153375e-07  -5.246696e-07   8.086523e-07  -4.045269e+01 
  1.920000e+02   5.721987e-07   5.368699e-07   7.846277e-07   4.317549e+01 
  1.940000e+02   1.286874e-06   8.716754e-07   1.554304e-06   3.411210e+01 
  1.960000e+02   1.000527e-06   1.903290e-07   1.018469e-06   1.077062e+01 
  1.980000e+02   1.580821e-07   2.305267e-07   2.795219e-07   5.555988e+01 
  2.000000e+02   1.777958e-07   3.264406e-07   3.717187e-07   6.142508e+01 
  2.020000e+02  -2.705326e-07  -3.686623e-07   4.572743e-07  -1.262720e+02 
  2.040000e+02  -1.495670e-06  -3.592537e-07   1.538210e-06  -1.664937e+02 
  2.060000e+02  -1.581676e-06   2.607837e-07   1.603031e-06   1.706374e+02 
  2.080000e+02  -8.748263e-07  -7.946518e-08   8.784280e-07  -1.748098e+02 
  2.100000e+02  -1.113540e-06  -5.101884e-07   1.224852e-06  -1.553842e+02 
  2.120000e+02  -1.130119e-06  -1.630602e-07   1.141822e-06  -1.717897e+02 
  2.140000e+02  -4.406668e-07  -4.092077e-07   6.013636e-07  -1.371199e+02 
  2.160000e+02  -5.717500e-07  -1.197483e-06   1.326975e-06  -1.155226e+02 
  2.180000e+02  -1.022744e-06  -9.857970e-07   1.420493e-06  -1.360538e+02 
  2.200000e+02  -5.967696e-07  -5.568613e-07   8.162282e-07  -1.369813e+02 
  2.220000e+02  -2.166450e-07  -6.715622e-07   7.056421e-07  -1.078796e+02 
  2.240000e+02  -2.778156e-07  -4.125769e-07   4.973944e-07  -1.239550e+02 
  2.260000e+02  -1.352683e-07   5.800451e-08   1.471802e-07   1.567898e+02 
  2.280000e+02  -2.983861e-07  -2.303103e-07   3.769312e-07  -1.423371e+02 
  2.300000e+02  -8.035182e-07  -6.014321e-08   8.057659e-07  -1.757194e+02 
  2.320000e+02  -3.408731e-07   1.035105e-06   1.089788e-06   1.082274e+02 
  2.340000e+02   7.687653e-07   1.188405e-06   1.415382e-06   5.710164e+01 
  2.360000e+02   6.304274e-07   4.120357e-07   7.531349e-07   3.316788e+01 
  2.380000e+02  -5.116839e-08   3.921162e-07   3.954407e-07   9.743468e+01 
  2.400000e+02   1.208803e-07   3.773694e-07   3.962571e-07   7.223852e+01 
  2.420000e+02   1.874432e-07  -3.762160e-07   4.203254e-07  -6.351600e+01 
  2.440000e+02  -3.334579e-07  -4.659250e-07   5.729575e-07  -1.255909e+02 
  2.460000e+02  -3.153954e-07  -1.379011e-07   3.442252e-07  -1.563835e+02 
  2.480000e+02  -2.157715e-07  -5.404391e-07   5.819207e-07  -1.117645e+02 
  2.500000e+02  -6.880572e-07  -5.603450e-07   8.873608e-07  -1.408411e+02 
  2.520000e+02  -5.791648e-07   3.821644e-07   6.938887e-07   1.465810e+02 
  2.540000e+02   1.498466e-07   6.263422e-07   6.440175e-07   7.654540e+01 
  2.560000e+02   7.208648e-08   1.428794e-07   1.600344e-07   6.322784e+01 
  2.580000e+02  -2.678456e-07   3.865189e-08   2.706201e-07   1.717885e+02 
  2.600000e+02   2.719631e-07   1.674388e-08   2.724780e-07   3.523067e+00 
  2.620000e+02   5.679704e-07  -1.007426e-07   5.768357e-07  -1.005812e+01 
  2.640000e+02   2.581573e-07   4.311406e-07   5.025211e-07   5.908776e+01 
  2.660000e+02   2.537949e-07   1.046076e-06   1.076423e-06   7.636262e+01 
  2.680000e+02   1.976634e-07   4.750587e-07   5.145402e-07   6.740868e+01 
  2.700000e+02  -5.086496e-07  -2.794773e-07   5.803723e-07  -1.512134e+02 
  2.720000e+02  -8.168001e-07  -2.625325e-07   8.579544e-07  -1.621818e+02 
  2.740000e+02  -3.563606e-07  -3.361935e-07   4.899172e-07  -1.366680e+02 
  2.760000e+02  -3.128133e-07  -4.583908e-07   5.549543e-07  -1.243103e+02 
  2.780000e+02  -5.797942e-07   1.177539e-07   5.916310e-07   1.685196e+02 
  2.800000e+02  -3.808680e-07   2.193052e-07   4.394943e-07   1.500665e+02 
  2.820000e+02  -4.306564e-07  -4.724322e-07   6.392630e-07  -1.323515e+02 
  2.840000e+02  -7.551759e-07  -5.623824e-07   9.415756e-07  -1.433248e+02 
  2.860000e+02  -2.485482e-07  -9.748347e-08   2.669817e-07  -1.585843e+02 
  2.880000e+02   3.408009e-07  -6.229045e-08   3.464468e-07  -1.035800e+01 
  2.900000e+02   4.035285e-07  -2.307672e-08   4.041878e-07  -3.273028e+00 
  2.920000e+02   1.074788e-06   2.698684e-07   1.108151e-06   1.409500e+01 
  2.940000e+02   2.089918e-06   3.832016e-07   2.124759e-06   1.039018e+01 
  2.960000e+02   1.814164e-06   1.411460e-07   1.819647e-06   4.448776e+00 
  2.980000e+02   1.314741e-06  -5.225804e-07   1.414792e-06  -2.167671e+01 
  3.000000e+02   1.531273e-06  -1.111566e-06   1.892188e-06  -3.597627e+01 
  3.020000e+02   1.090924e-06  -1.007375e-06   1.484898e-06  -4.271982e+01 
  3.040000e+02   1.202652e-07  -9.232348e-08   1.516158e-07  -3.751221e+01 
  3.060000e+02  -5.511235e-10   6.449623e-07   6.449625e-07   9.004896e+01 
  3.080000e+02   1.777107e-07   5.261780e-07   5.553777e-07   7.133817e+01 
  3.100000e+02  -7.589937e-08   3.629157e-07   3.707675e-07   1.018124e+02 
  3.120000e+02   7.801421e-08   5.172396e-07   5.230899e-07   8.142284e+01 
  3.140000e+02   4.988026e-07   7.995415e-08   5.051700e-07   9.106598e+00 
  3.160000e+02   3.665645e-07  -4.195779e-07   5.571492e-07  -4.885789e+01 
  3.180000e+02   1.708037e-09  -4.004422e-08   4.008063e-08  -8.755759e+01 
  3.200000e+02   8.096897e-08   1.237388e-07   1.478759e-07   5.680112e+01 
  3.220000e+02   1.506813e-07  -1.968634e-07   2.479114e-07  -5.256917e+01 
  3.240000e+02   3.427778e-08   2.341498e-07   2.366455e-07   8.167149e+01 
  3.260000e+02   3.328112e-07   8.727845e-07   9.340857e-07   6.912708e+01 
  3.280000e+02   8.556150e-07   5.612171e-07   1.023251e-06   3.326177e+01 
  3.300000e+02   8.117973e-07   2.567527e-07   8.514322e-07   1.755096e+01 
  3.320000e+02   5.768670e-07   3.180025e-07   6.587117e-07   2.886609e+01 
  3.340000e+02   4.568934e-07   9.471499e-08   4.666075e-07   1.171165e+01 
  3.360000e+02   9.337136e-08  -6.837735e-08   1.157310e-07  -3.621592e+01 
  3.380000e+02  -7.315727e-08   4.122683e-07   4.187089e-07   1.000624e+02 
  3.400000e+02   1.407928e-07   5.578555e-07   5.753481e-07   7.583536e+01 
  3.420000e+02   1.494842e-07  -3.334146e-08   1.531573e-07  -1.257364e+01 
  3.440000e+02  -4.419859e-08  -4.163253e-07   4.186649e-07  -9.606002e+01 
  3.460000e+02   1.470903e-07  -2.082239e-07   2.549367e-07  -5.476244e+01 
  3.480000e+02   8.350605e-08  -7.689098e-08   1.135142e-07  -4.263835e+01 
  3.500000e+02  -3.932410e-07  -6.609950e-08   3.987576e-07  -1.704584e+02 
  3.520000e+02  -3.325171e-07   1.091875e-07   3.499851e-07   1.618215e+02 
  3.540000e+02   1.826243e-07   1.724264e-08   1.834365e-07   5.393641e+00 
  3.560000e+02   1.335260e-08  -2.007232e-07   2.011669e-07  -8.619415e+01 
  3.580000e+02  -3.275514e-07  -1.206301e-07   3.490581e-07  -1.597823e+02 
  3.600000e+02  -1.039339e-07  -1.474482e-08   1.049746e-07  -1.719255e+02 
  3.620000e+02  -1.319805e-08  -1.412581e-07   1.418733e-07  -9.533777e+01 
  3.640000e+02  -6.722455e-08  -4.078052e-08   7.862692e-08  -1.487577e+02 
  3.660000e+02   3.960298e-07   3.451192e-08   3.975307e-07   4.980445e+00 
  3.680000e+02   7.229351e-07  -2.699198e-07   7.716812e-07  -2.047395e+01 
  3.700000e+02   3.537099e-07  -3.067857e-07   4.682180e-07  -4.093630e+01 
  3.720000e+02   1.788082e-07   1.788824e-07   2.529254e-07   4.501188e+01 
  3.740000e+02   2.677189e-07   1.119615e-07   2.901875e-07   2.269494e+01 
  3.760000e+02   3.152655e-07  -2.417241e-07   3.972693e-07  -3.747853e+01 
  3.780000e+02   5.455661e-07   1.461262e-07   5.647967e-07   1.499434e+01 
  3.800000e+02   8.055339e-07   3.365098e-07   8.729970e-07   2.267261e+01 
  3.820000e+02   3.513346e-07  -1.205660e-08   3.515415e-07  -1.965423e+00 
  3.840000e+02  -4.012564e-07   8.447129e-08   4.100513e-07   1.681118e+02 
  3.860000e+02  -4.511883e-07   4.724857e-07   6.533098e-07   1.336791e+02 
  3.880000e+02  -1.783087e-07   2.781107e-07   3.303628e-07   1.226657e+02 
  3.900000e+02  -2.023973e-07   6.044477e-08   2.112303e-07   1.633720e+02 
  3.920000e+02  -1.319334e-07   1.077443e-07   1.703386e-07   1.407630e+02 
  3.940000e+02   6.478289e-09  -1.563514e-07   1.564855e-07  -8.762735e+01 
  3.960000e+02  -2.959825e-07  -5.743941e-07   6.461688e-07  -1.172618e+02 
  3.980000e+02  -4.867792e-07  -4.603093e-07   6.699541e-07  -1.366009e+02 
  4.000000e+02  -2.762432e-07  -3.424568e-07   4.399852e-07  -1.288914e+02 
  4.020000e+02  -4.008654e-07  -5.078413e-07   6.469899e-07  -1.282858e+02 
  4.040000e+02  -7.311531e-07  -1.082680e-07   7.391258e-07  -1.715769e+02 
  4.060000e+02  -1.064047e-06  -1.716975e-07   1.077810e-06  -1.708336e+02 
  4.080000e+02  -2.186736e-06  -7.250609e-06   7.573185e-06  -1.067830e+02 
  4.100000e+02   2.113307e-06  -2.081267e-05   2.091969e-05  -8.420208e+01 
  4.120000e+02   1.127148e-05  -2.248756e-05   2.515426e-05  -6.337851e+01 
  4.140000e+02   1.066730e-05  -9.686923e-06   1.440929e-05  -4.224245e+01 
  4.160000e+02   2.716846e-06  -9.041761e-07   2.863352e-06  -1.840763e+01 
  4.180000e+02  -3.445156e-07   2.358721e-07   4.175244e-07   1.456026e+02 
  4.200000e+02  -1.846539e-09   5.335402e-08   5.338596e-08   9.198216e+01 
  4.220000e+02  -2.187326e-07  -4.299288e-08   2.229178e-07  -1.688800e+02 
  4.240000e+02  -2.251074e-07  -1.579118e-07   2.749717e-07  -1.449505e+02 
  4.260000e+02   3.752754e-07  -3.688289e-07   5.261809e-07  -4.450363e+01 
  4.280000e+02   4.445301e-07  -4.392669e-07   6.249500e-07  -4.465879e+01 
  4.300000e+02  -9.508138e-08   1.367277e-08   9.605943e-08   1.718169e+02 
  4.320000e+02  -1.785556e-07   2.665290e-07   3.208112e-07   1.238193e+02 
  4.340000e+02   1.132321e-07  -2.094217e-07   2.380734e-07  -6.160037e+01 
  4.360000e+02   1.956804e-07  -4.952398e-07   5.324972e-07  -6.843990e+01 
  4.380000e+02   1.271018e-07  -2.361712e-07   2.682009e-07  -6.171191e+01 
  4.400000e+02   3.537447e-07  -1.498163e-07   3.841618e-07  -2.295341e+01 
  4.420000e+02   7.637644e-07   6.516263e-07   1.003969e-06   4.047005e+01 
  4.440000e+02   7.483244e-07   2.099698e-06   2.229063e-06   7.038412e+01 
  4.460000e+02   5.164700e-07   2.115419e-06   2.177554e-06   7.627990e+01 
  4.480000e+02   3.470998e-07   7.228995e-07   8.019114e-07   6.435203e+01 
  4.500000e+02   8.728133e-08   7.050877e-09   8.756567e-08   4.618515e+00 
  4.520000e+02  -1.698910e-07  -6.474868e-08   1.818113e-07  -1.591372e+02 
  4.540000e+02  -2.959047e-07  -2.336993e-07   3.770610e-07  -1.416991e+02 
  4.560000e+02  -5.626836e-07  -2.120993e-07   6.013310e-07  -1.593465e+02 
  4.580000e+02  -5.663120e-07   2.291145e-08   5.667753e-07   1.776832e+02 
  4.600000e+02  -4.552651e-07  -2.780901e-08   4.561136e-07  -1.765045e+02 
  4.620000e+02  -6.701080e-07  -1.572410e-07   6.883092e-07  -1.667944e+02 
  4.640000e+02  -9.184103e-07   1.406248e-07   9.291140e-07   1.712946e+02 
  4.660000e+02  -6.964236e-07   2.420821e-07   7.372988e-07   1.608322e+02 
  4.680000e+02  -5.090063e-07  -1.040294e-07   5.195282e-07  -1.684491e+02 
  4.700000e+02  -4.343146e-07  -4.450088e-07   6.218215e-07  -1.343032e+02 
  4.720000e+02  -2.182164e-08  -4.795232e-07   4.800194e-07  -9.260555e+01 
  4.740000e+02   2.597224e-07  -4.289878e-07   5.014841e-07  -5.880799e+01 
  4.760000e+02   1.415544e-07  -1.723177e-07   2.230046e-07  -5.059781e+01 
  4.780000e+02   1.032382e-07   8.686681e-08   1.349221e-07   4.007798e+01 
  4.800000e+02   2.164437e-07   2.851104e-09   2.164624e-07   7.546849e-01 
  4.820000e+02  -1.028214e-07  -8.948369e-08   1.363069e-07  -1.389675e+02 
  4.840000e+02  -3.150220e-07   1.802750e-07   3.629572e-07   1.502191e+02 
  4.860000e+02  -1.268301e-07   3.496188e-07   3.719129e-07   1.099391e+02 
  4.880000e+02  -5.951444e-08   1.494263e-07   1.608421e-07   1.117167e+02 
  4.900000e+02  -2.755441e-07   2.279639e-07   3.576201e-07   1.403983e+02 
  4.920000e+02  -2.298681e-07   3.423162e-07   4.123345e-07   1.238817e+02 
  4.940000e+02  -3.016486e-08   1.575018e-07   1.603644e-07   1.008420e+02 
  4.960000e+02   3.087264e-08   7.045266e-08   7.692007e-08   6.633677e+01 
  4.980000e+02  -3.263655e-08   3.715298e-07   3.729605e-07   9.502018e+01 
  5.000000e+02  -2.574335e-07   2.386294e-07   3.510214e-07   1.371709e+02 
  5.020000e+02  -4.468273e-07  -2.651134e-08   4.476131e-07  -1.766045e+02 
  5.040000e+02  -3.027183e-07   9.992686e-08   3.187848e-07   1.617320e+02 
  5.060000e+02   9.717394e-08   2.282827e-07   2.481044e-07   6.694182e+01 
  5.080000e+02   1.254927e-08  -3.507817e-08   3.725537e-08  -7.031525e+01 
  5.100000e+02  -3.100890e-07  -1.683543e-07   3.528433e-07  -1.515014e+02 
  5.120000e+02  -1.650395e-07   1.616180e-08   1.658289e-07   1.744070e+02 
  5.140000e+02   1.904259e-07   5.102694e-07   5.446439e-07   6.953508e+01 
  5.160000e+02  -2.961621e-07   9.274248e-07   9.735650e-07   1.077103e+02 
  5.180000e+02  -5.554912e-07   6.626756e-07   8.647019e-07   1.299716e+02 
  5.200000e+02  -5.094308e-08   1.840132e-07   1.909347e-07   1.054745e+02 
  5.220000e+02   2.053817e-07   7.599419e-08   2.189903e-07   2.030520e+01 
  5.240000e+02   5.091334e-08   3.202147e-07   3.242370e-07   8.096574e+01 
  5.260000e+02   1.022982e-07   1.195340e-07   1.573318e-07   4.944283e+01 
  5.280000e+02   5.368130e-08  -2.519313e-07   2.575870e-07  -7.797135e+01 
  5.300000e+02  -1.793234e-07  -1.670108e-07   2.450499e-07  -1.370361e+02 
  5.320000e+02  -1.501106e-07   1.935584e-07   2.449450e-07   1.277947e+02 
  5.340000e+02  -3.150165e-07   2.081300e-07   3.775626e-07   1.465474e+02 
  5.360000e+02  -4.866892e-07   1.450882e-07   5.078552e-07   1.634000e+02 
  5.380000e+02  -1.346270e-07   2.426443e-07   2.774899e-07   1.190229e+02 
  5.400000e+02   3.117786e-07   2.104591e-07   3.761634e-07   3.402043e+01 
  5.420000e+02   1.238982e-07   5.162229e-08   1.342223e-07   2.261909e+01 
  5.440000e+02  -3.222360e-08  -4.727080e-08   5.720916e-08  -1.242815e+02 
  5.460000e+02   1.170136e-07  -1.180058e-07   1.661853e-07  -4.524188e+01 
  5.480000e+02   1.443485e-07  -2.339606e-07   2.749073e-07  -5.832633e+01 
  5.500000e+02  -4.502545e-08  -1.953228e-08   4.907954e-08  -1.565485e+02 
  5.520000e+02  -4.138929e-08   4.775071e-08   6.319181e-08   1.309180e+02 
  5.540000e+02   3.214854e-08  -1.844597e-07   1.872402e-07  -8.011351e+01 
  5.560000e+02  -3.952492e-08  -4.651524e-07   4.668286e-07  -9.485686e+01 
  5.580000e+02   1.324900e-07  -3.960539e-07   4.176269e-07  -7.150361e+01 
  5.600000e+02   3.851503e-07  -1.444281e-07   4.113396e-07  -2.055562e+01 
  5.620000e+02   3.590031e-07   1.889134e-07   4.056741e-07   2.775409e+01 
  5.640000e+02   5.220077e-08   4.102325e-07   4.135404e-07   8.274826e+01 
  5.660000e+02  -6.640335e-08   3.229555e-07   3.297115e-07   1.016187e+02 
  5.680000e+02  -1.895943e-07  -3.126482e-08   1.921548e-07  -1.706360e+02 
  5.700000e+02  -2.488448e-07  -1.149319e-07   2.741041e-07  -1.552096e+02 
  5.720000e+02  -2.193843e-07   7.790758e-08   2.328069e-07   1.604491e+02 
  5.740000e+02  -1.141694e-07   5.405067e-09   1.142973e-07   1.772895e+02 
  5.760000e+02  -1.219532e-07  -5.279136e-08   1.328891e-07  -1.565931e+02 
  5.780000e+02  -2.003186e-08  -3.287110e-08   3.849395e-08  -1.213584e+02 
  5.800000e+02   9.682885e-08  -1.552934e-07   1.830078e-07  -5.805555e+01 
  5.820000e+02  -3.021592e-08  -3.588696e-07   3.601394e-07  -9.481280e+01 
  5.840000e+02  -9.040473e-08  -1.763924e-07   1.982102e-07  -1.171361e+02 
  5.860000e+02   2.564513e-08  -8.750540e-09   2.709695e-08  -1.884048e+01 
  5.880000e+02   6.425651e-08  -1.633702e-07   1.755526e-07  -6.852937e+01 
  5.900000e+02  -3.732970e-08  -3.454057e-07   3.474170e-07  -9.616830e+01 
  5.920000e+02   5.753835e-08  -3.709957e-07   3.754310e-07  -8.118413e+01 
  5.940000e+02   7.098939e-08  -4.079497e-07   4.140802e-07  -8.012852e+01 
  5.960000e+02   4.841971e-09  -2.937321e-07   2.937720e-07  -8.905560e+01 
  5.980000e+02  -5.348424e-08   1.147021e-07   1.265588e-07   1.149991e+02 
  6.000000e+02  -7.380366e-08   4.648306e-08   8.722187e-08   1.477964e+02 
  6.020000e+02  -2.746688e-07  -3.776903e-07   4.670042e-07  -1.260259e+02 
  6.040000e+02  -3.327422e-07  -4.807400e-07   5.846608e-07  -1.246889e+02 
  6.060000e+02  -3.978776e-09  -1.876295e-07   1.876717e-07  -9.121480e+01 
  6.080000e+02   1.811088e-07  -2.001748e-07   2.699451e-07  -4.786268e+01 
  6.100000e+02   6.552598e-08  -1.116165e-07   1.294291e-07  -5.958435e+01 
  6.120000e+02   3.795821e-08   6.362753e-08   7.408973e-08   5.918101e+01 
  6.140000e+02   1.316435e-07   6.945878e-08   1.488440e-07   2.781738e+01 
  6.160000e+02  -2.091904e-07  -1.107024e-07   2.366762e-07  -1.521125e+02 
  6.180000e+02  -3.946224e-07   5.028781e-09   3.946544e-07   1.792699e+02 
  6.200000e+02  -2.960817e-07   1.976040e-07   3.559659e-07   1.462810e+02 
  6.220000e+02  -4.257462e-08   1.549126e-07   1.606565e-07   1.053672e+02 
  6.240000e+02   4.321511e-08   2.012346e-07   2.058225e-07   7.787981e+01 
  6.260000e+02   1.850507e-07   2.287172e-07   2.942029e-07   5.102434e+01 
  6.280000e+02   1.392201e-07   1.230892e-07   1.858310e-07   4.148098e+01 
