Input File: 0308-12.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  1.660000e+02  -7.265444e-07   5.301176e-07   8.993839e-07   1.438839e+02 
  1.680000e+02  -6.128251e-07   1.194783e-06   1.342781e-06   1.171541e+02 
  1.700000e+02  -1.219834e-07   6.993510e-07   7.099097e-07   9.989420e+01 
  1.720000e+02  -5.930668e-07   3.683769e-07   6.981617e-07   1.481540e+02 
  1.740000e+02  -7.211341e-07   3.552906e-07   8.039066e-07   1.537713e+02 
  1.760000e+02   9.948625e-07  -4.563360e-07   1.094529e-06  -2.464057e+01 
  1.780000e+02   4.324410e-06  -1.852700e-06   4.704574e-06  -2.319167e+01 
  1.800000e+02   6.246320e-06  -1.771499e-06   6.492667e-06  -1.583369e+01 
  1.820000e+02   4.354777e-06  -6.366819e-07   4.401073e-06  -8.317889e+00 
  1.840000e+02   1.200925e-06  -1.528965e-07   1.210619e-06  -7.255612e+00 
  1.860000e+02  -3.751767e-07   1.652949e-07   4.099756e-07   1.562227e+02 
  1.880000e+02   3.828319e-07   6.452598e-07   7.502802e-07   5.931939e+01 
  1.900000e+02   1.338712e-06   3.858623e-07   1.393212e-06   1.607878e+01 
  1.920000e+02   7.981234e-07   1.276488e-07   8.082668e-07   9.086707e+00 
  1.940000e+02   2.477958e-07   7.771557e-07   8.157044e-07   7.231513e+01 
  1.960000e+02   4.744398e-07   7.871877e-07   9.191070e-07   5.892253e+01 
  1.980000e+02   9.438272e-08   3.440931e-07   3.568027e-07   7.466135e+01 
  2.000000e+02  -5.152003e-07   4.812186e-07   7.049842e-07   1.369532e+02 
  2.020000e+02  -1.842460e-07   5.168154e-07   5.486755e-07   1.096213e+02 
  2.040000e+02   3.577807e-08  -2.399041e-07   2.425573e-07  -8.151771e+01 
  2.060000e+02  -2.651587e-07  -6.187310e-07   6.731546e-07  -1.131977e+02 
  2.080000e+02  -5.276337e-07  -2.184715e-07   5.710754e-07  -1.575076e+02 
  2.100000e+02  -5.794640e-07   2.683233e-09   5.794702e-07   1.797347e+02 
  2.120000e+02  -8.085536e-07   3.493168e-07   8.807844e-07   1.566344e+02 
  2.140000e+02  -6.650961e-07   9.133685e-07   1.129865e-06   1.260613e+02 
  2.160000e+02  -1.046937e-07   8.199231e-07   8.265802e-07   9.727656e+01 
  2.180000e+02  -4.522944e-08   1.344417e-07   1.418459e-07   1.085942e+02 
  2.200000e+02  -1.781018e-07   1.318822e-07   2.216149e-07   1.434805e+02 
  2.220000e+02  -3.753189e-08   1.560074e-07   1.604586e-07   1.035270e+02 
  2.240000e+02   1.307149e-07  -4.585314e-07   4.767992e-07  -7.408858e+01 
  2.260000e+02  -2.095694e-07  -3.966399e-07   4.486006e-07  -1.178503e+02 
  2.280000e+02  -5.112357e-07   4.541782e-07   6.838419e-07   1.383823e+02 
  2.300000e+02  -5.521097e-07   7.903610e-07   9.641035e-07   1.249364e+02 
  2.320000e+02  -5.307306e-07   4.253758e-07   6.801615e-07   1.412881e+02 
  2.340000e+02  -1.502261e-07   4.459016e-07   4.705275e-07   1.086189e+02 
  2.360000e+02   3.598085e-07   4.959303e-07   6.127063e-07   5.403827e+01 
  2.380000e+02  -1.165781e-07   3.214072e-07   3.418963e-07   1.099363e+02 
  2.400000e+02  -1.242915e-06   3.004683e-07   1.278718e-06   1.664098e+02 
  2.420000e+02  -1.083630e-06   2.420175e-07   1.110327e-06   1.674102e+02 
  2.440000e+02  -3.137179e-07  -3.151292e-07   4.446632e-07  -1.348714e+02 
  2.460000e+02  -3.826017e-07  -6.955261e-07   7.938140e-07  -1.188147e+02 
  2.480000e+02  -5.387390e-07  -3.505097e-07   6.427260e-07  -1.469515e+02 
  2.500000e+02  -9.903628e-08  -3.129485e-07   3.282452e-07  -1.075606e+02 
  2.520000e+02  -1.877583e-07  -4.922895e-07   5.268796e-07  -1.108767e+02 
  2.540000e+02  -6.373282e-07  -4.598571e-08   6.389851e-07  -1.758730e+02 
  2.560000e+02  -3.881390e-07   4.177078e-07   5.702032e-07   1.328986e+02 
  2.580000e+02  -2.137749e-07   1.236468e-07   2.469580e-07   1.499550e+02 
  2.600000e+02  -5.281231e-07   6.140955e-09   5.281588e-07   1.793338e+02 
  2.620000e+02  -5.401378e-07   2.051019e-07   5.777678e-07   1.592071e+02 
  2.640000e+02  -2.423344e-07  -1.155316e-07   2.684651e-07  -1.545108e+02 
  2.660000e+02  -4.025777e-07  -3.862330e-07   5.578931e-07  -1.361870e+02 
  2.680000e+02  -2.535358e-07  -3.441251e-07   4.274371e-07  -1.263811e+02 
  2.700000e+02   2.548962e-07  -5.772100e-07   6.309861e-07  -6.617372e+01 
  2.720000e+02  -1.530445e-07  -7.065390e-07   7.229247e-07  -1.022221e+02 
  2.740000e+02  -9.623437e-07   7.277136e-08   9.650912e-07   1.756756e+02 
  2.760000e+02  -7.255076e-07   5.454144e-07   9.076552e-07   1.430653e+02 
  2.780000e+02   6.335637e-08   1.289282e-07   1.436541e-07   6.383012e+01 
  2.800000e+02   2.113143e-07  -1.827042e-07   2.793466e-07  -4.084698e+01 
  2.820000e+02   2.731356e-07  -1.475243e-07   3.104295e-07  -2.837409e+01 
  2.840000e+02   2.317185e-07  -4.925963e-07   5.443753e-07  -6.480759e+01 
  2.860000e+02  -3.456615e-07  -8.676908e-07   9.340071e-07  -1.117208e+02 
  2.880000e+02  -6.832221e-07  -5.202025e-07   8.587218e-07  -1.427145e+02 
  2.900000e+02  -1.988573e-07  -2.880491e-07   3.500236e-07  -1.246196e+02 
  2.920000e+02   1.385807e-08  -5.076761e-07   5.078652e-07  -8.843638e+01 
  2.940000e+02  -2.396378e-07  -1.744256e-07   2.963959e-07  -1.439502e+02 
  2.960000e+02   1.413001e-07   7.318078e-07   7.453244e-07   7.907160e+01 
  2.980000e+02   9.862935e-07   1.207123e-06   1.558820e-06   5.074906e+01 
  3.000000e+02   1.184166e-06   1.318156e-06   1.771944e-06   4.806505e+01 
  3.020000e+02   7.942457e-07   1.158539e-06   1.404649e-06   5.556710e+01 
  3.040000e+02   5.465321e-07   5.554415e-07   7.792385e-07   4.546322e+01 
  3.060000e+02  -5.972617e-08   1.634150e-07   1.739875e-07   1.100767e+02 
  3.080000e+02  -4.752364e-07   5.423069e-07   7.210731e-07   1.312288e+02 
  3.100000e+02  -1.267839e-08   8.216162e-07   8.217140e-07   9.088406e+01 
  3.120000e+02   2.005295e-07   3.341862e-07   3.897339e-07   5.903400e+01 
  3.140000e+02  -2.700130e-07   3.320435e-07   4.279719e-07   1.291175e+02 
  3.160000e+02  -2.815970e-07   6.934671e-07   7.484608e-07   1.121007e+02 
  3.180000e+02   2.482605e-08   5.500921e-07   5.506520e-07   8.741595e+01 
  3.200000e+02  -1.709143e-07   2.956067e-07   3.414602e-07   1.200357e+02 
  3.220000e+02  -2.804060e-08   5.647997e-07   5.654954e-07   9.284222e+01 
  3.240000e+02   3.411230e-07   3.982298e-07   5.243585e-07   4.941669e+01 
  3.260000e+02   1.942208e-08  -1.029411e-07   1.047573e-07  -7.931549e+01 
  3.280000e+02  -6.815800e-07   2.249227e-07   7.177336e-07   1.617370e+02 
  3.300000e+02  -4.723751e-07   5.104183e-07   6.954604e-07   1.327832e+02 
  3.320000e+02  -1.628376e-07   2.250536e-08   1.643855e-07   1.721311e+02 
  3.340000e+02  -2.957359e-07  -2.139368e-07   3.650051e-07  -1.441178e+02 
  3.360000e+02  -1.769686e-07   3.110910e-07   3.579043e-07   1.196340e+02 
  3.380000e+02   2.870876e-09   1.218719e-07   1.219057e-07   8.865056e+01 
  3.400000e+02  -1.890796e-07  -1.475628e-07   2.398455e-07  -1.420306e+02 
  3.420000e+02  -1.997302e-07   2.566513e-07   3.252107e-07   1.278906e+02 
  3.440000e+02   5.245188e-07   2.502443e-07   5.811559e-07   2.550549e+01 
  3.460000e+02   4.584257e-07  -3.497438e-07   5.766063e-07  -3.734086e+01 
  3.480000e+02  -8.367341e-08  -2.723595e-07   2.849227e-07  -1.070778e+02 
  3.500000e+02   2.174450e-08   3.630091e-07   3.636598e-07   8.657204e+01 
  3.520000e+02   3.293947e-07   5.973006e-08   3.347664e-07   1.027792e+01 
  3.540000e+02  -5.019160e-08  -3.566703e-08   6.157381e-08  -1.446017e+02 
  3.560000e+02  -1.008207e-07   1.851498e-07   2.108204e-07   1.185699e+02 
  3.580000e+02   4.494554e-07  -1.602599e-07   4.771723e-07  -1.962443e+01 
  3.600000e+02  -1.217521e-07  -8.742594e-07   8.826964e-07  -9.792819e+01 
  3.620000e+02  -5.683956e-07  -4.243133e-07   7.093063e-07  -1.432583e+02 
  3.640000e+02  -4.232150e-08   1.150477e-07   1.225850e-07   1.101966e+02 
  3.660000e+02   4.258672e-07  -2.974530e-07   5.194623e-07  -3.493292e+01 
  3.680000e+02  -3.167839e-07   4.121576e-08   3.194538e-07   1.725871e+02 
  3.700000e+02  -2.110925e-07   5.007494e-07   5.434243e-07   1.128580e+02 
  3.720000e+02   1.339540e-07   3.610341e-09   1.340026e-07   1.543868e+00 
  3.740000e+02  -6.903898e-07  -8.041243e-07   1.059837e-06  -1.306481e+02 
  3.760000e+02  -5.782194e-07   1.328436e-07   5.932833e-07   1.670611e+02 
  3.780000e+02   6.923034e-07   7.558180e-08   6.964170e-07   6.230556e+00 
  3.800000e+02   7.931696e-07  -1.001030e-06   1.277176e-06  -5.160833e+01 
  3.820000e+02  -6.143022e-07  -6.062617e-07   8.630878e-07  -1.353774e+02 
  3.840000e+02   2.455137e-07   5.637470e-08   2.519030e-07   1.293205e+01 
  3.860000e+02   1.297084e-06  -1.112746e-06   1.708985e-06  -4.062573e+01 
  3.880000e+02   1.401493e-06  -1.190159e-06   1.838658e-06  -4.033818e+01 
  3.900000e+02   1.315561e-06   1.376392e-06   1.903984e-06   4.629450e+01 
  3.920000e+02   1.332402e-06   6.932210e-07   1.501949e-06   2.748703e+01 
  3.940000e+02  -4.623878e-07  -6.586458e-07   8.047464e-07  -1.250699e+02 
  3.960000e+02  -1.158613e-06   5.387221e-07   1.277735e-06   1.550629e+02 
  3.980000e+02   1.622568e-06   1.417661e-06   2.154643e-06   4.114417e+01 
  4.000000e+02   6.082743e-07  -8.077966e-07   1.011204e-06  -5.302009e+01 
  4.020000e+02  -1.682827e-06   8.881510e-07   1.902819e-06   1.521761e+02 
  4.040000e+02   1.723799e-06   2.168883e-06   2.770476e-06   5.152280e+01 
  4.060000e+02   4.895898e-06   2.345820e-05   2.396366e-05   7.821117e+01 
  4.080000e+02  -9.265565e-05   1.516420e-04   1.777086e-04   1.214256e+02 
  4.100000e+02  -3.720863e-04   2.684075e-04   4.587927e-04   1.441949e+02 
  4.120000e+02  -5.211856e-04   1.455785e-04   5.411354e-04   1.643938e+02 
  4.140000e+02  -3.039230e-04  -2.086034e-05   3.046381e-04  -1.760735e+02 
  4.160000e+02  -6.025676e-05  -2.914660e-05   6.693580e-05  -1.541866e+02 
  4.180000e+02  -3.639790e-07  -5.591265e-06   5.603099e-06  -9.372457e+01 
  4.200000e+02  -2.675536e-06   1.177495e-07   2.678126e-06   1.774801e+02 
  4.220000e+02  -7.467843e-07   3.351997e-06   3.434177e-06   1.025597e+02 
  4.240000e+02   4.955159e-07   5.994626e-08   4.991288e-07   6.897976e+00 
  4.260000e+02  -1.798252e-06  -1.402249e-06   2.280354e-06  -1.420534e+02 
  4.280000e+02  -1.534486e-07   9.656412e-07   9.777574e-07   9.902928e+01 
  4.300000e+02   9.712691e-07   2.672418e-07   1.007364e-06   1.538408e+01 
  4.320000e+02  -1.376325e-06  -7.845571e-08   1.378559e-06  -1.767374e+02 
  4.340000e+02  -3.402919e-06   2.172553e-06   4.037307e-06   1.474443e+02 
  4.360000e+02  -1.029247e-06   1.082400e-06   1.493633e-06   1.335581e+02 
  4.380000e+02  -2.385456e-08  -7.244097e-07   7.248024e-07  -9.188605e+01 
  4.400000e+02  -7.325501e-07   1.267603e-07   7.434364e-07   1.701828e+02 
  4.420000e+02  -1.309672e-07   1.360011e-06   1.366302e-06   9.550054e+01 
  4.440000e+02  -2.354538e-07  -3.835726e-07   4.500738e-07  -1.215434e+02 
  4.460000e+02  -1.158918e-06  -9.040648e-07   1.469838e-06  -1.420424e+02 
  4.480000e+02  -3.312932e-07   4.073980e-09   3.313182e-07   1.792954e+02 
  4.500000e+02   1.075398e-06  -4.735258e-07   1.175036e-06  -2.376513e+01 
  4.520000e+02  -1.022022e-07  -1.036106e-06   1.041134e-06  -9.563346e+01 
  4.540000e+02  -5.797409e-07   1.619666e-07   6.019407e-07   1.643908e+02 
  4.560000e+02   3.337099e-07   6.626892e-07   7.419699e-07   6.327158e+01 
  4.580000e+02   1.311839e-07  -3.658725e-07   3.886797e-07  -7.027465e+01 
  4.600000e+02  -7.267104e-07   1.625488e-07   7.446678e-07   1.673918e+02 
  4.620000e+02   1.105392e-07   7.330685e-07   7.413558e-07   8.142498e+01 
  4.640000e+02   7.517693e-07  -1.473652e-07   7.660767e-07  -1.109075e+01 
  4.660000e+02  -1.061520e-07  -8.119201e-07   8.188300e-07  -9.744870e+01 
  4.680000e+02   1.685908e-07  -1.130496e-07   2.029854e-07  -3.384406e+01 
  4.700000e+02   9.305758e-07  -1.971907e-07   9.512390e-07  -1.196410e+01 
  4.720000e+02   3.935596e-07  -4.759403e-07   6.175827e-07  -5.041232e+01 
  4.740000e+02  -2.335363e-07   2.252346e-07   3.244532e-07   1.360367e+02 
  4.760000e+02   3.778897e-07   1.903790e-07   4.231369e-07   2.673874e+01 
  4.780000e+02  -2.290085e-08  -6.298802e-07   6.302964e-07  -9.208221e+01 
  4.800000e+02  -9.121057e-07  -2.855061e-07   9.557460e-07  -1.626189e+02 
  4.820000e+02  -4.694987e-07   5.042970e-07   6.890170e-07   1.329534e+02 
  4.840000e+02  -2.046855e-08  -1.376702e-07   1.391835e-07  -9.845667e+01 
  4.860000e+02  -5.365226e-07  -4.190024e-07   6.807493e-07  -1.420116e+02 
  4.880000e+02  -2.107476e-07   1.637547e-07   2.668898e-07   1.421521e+02 
  4.900000e+02   7.877178e-07  -3.077443e-08   7.883187e-07  -2.237284e+00 
  4.920000e+02   3.245675e-07  -5.226893e-07   6.152626e-07  -5.816150e+01 
  4.940000e+02  -2.227132e-07   8.100557e-08   2.369875e-07   1.600126e+02 
  4.960000e+02   3.237019e-07   3.819786e-07   5.006901e-07   4.972091e+01 
  4.980000e+02   3.429316e-07  -3.406028e-07   4.833346e-07  -4.480479e+01 
  5.000000e+02  -3.975445e-07  -2.417623e-07   4.652855e-07  -1.486946e+02 
  5.020000e+02   1.016144e-07   1.638314e-07   1.927854e-07   5.819127e+01 
  5.040000e+02   6.237223e-07  -1.890288e-07   6.517373e-07  -1.686025e+01 
  5.060000e+02  -2.549656e-07  -1.709278e-07   3.069589e-07  -1.461623e+02 
  5.080000e+02  -5.470654e-07   8.449734e-07   1.006608e-06   1.229204e+02 
  5.100000e+02   1.275696e-07   6.604374e-07   6.726452e-07   7.906742e+01 
  5.120000e+02   1.502967e-07  -1.825804e-07   2.364841e-07  -5.053942e+01 
  5.140000e+02  -1.125522e-07  -3.570526e-08   1.180799e-07  -1.623993e+02 
  5.160000e+02   4.496747e-07   8.263261e-08   4.572040e-07   1.041256e+01 
  5.180000e+02   2.823309e-07  -6.047921e-07   6.674460e-07  -6.497575e+01 
  5.200000e+02  -1.613580e-07  -3.714875e-07   4.050177e-07  -1.134780e+02 
  5.220000e+02   2.099523e-07   6.469111e-07   6.801279e-07   7.201938e+01 
  5.240000e+02   4.088855e-07   2.089811e-07   4.591954e-07   2.707154e+01 
  5.260000e+02  -2.176653e-07  -2.983973e-07   3.693496e-07  -1.261088e+02 
  5.280000e+02  -2.009038e-07   2.829360e-07   3.470088e-07   1.253773e+02 
  5.300000e+02   4.426545e-07   2.318884e-07   4.997151e-07   2.764819e+01 
  5.320000e+02   3.936826e-08  -6.636798e-07   6.648464e-07  -8.660529e+01 
  5.340000e+02  -4.075528e-07  -4.928847e-07   6.395582e-07  -1.295864e+02 
  5.360000e+02   2.875977e-07  -1.450983e-07   3.221273e-07  -2.677178e+01 
  5.380000e+02   7.432282e-07  -6.966699e-07   1.018694e-06  -4.314802e+01 
  5.400000e+02   1.257552e-07  -5.188639e-07   5.338858e-07  -7.637614e+01 
  5.420000e+02   3.518488e-07   1.969437e-07   4.032175e-07   2.923746e+01 
  5.440000e+02   9.166762e-07   7.298259e-09   9.167052e-07   4.561596e-01 
  5.460000e+02   3.005439e-07  -4.895135e-07   5.744128e-07  -5.845155e+01 
  5.480000e+02  -1.305552e-07  -3.808294e-08   1.359962e-07  -1.637380e+02 
  5.500000e+02   2.849676e-07  -9.779418e-08   3.012810e-07  -1.894101e+01 
  5.520000e+02   2.405244e-07  -4.783217e-07   5.353911e-07  -6.330443e+01 
  5.540000e+02  -3.607364e-07   7.514939e-08   3.684809e-07   1.682323e+02 
  5.560000e+02  -4.550764e-07   4.201676e-07   6.193830e-07   1.372840e+02 
  5.580000e+02  -8.797857e-07  -6.578628e-07   1.098547e-06  -1.432126e+02 
  5.600000e+02  -9.293945e-07  -9.076886e-07   1.299105e-06  -1.356769e+02 
  5.620000e+02  -2.437831e-07   3.219853e-07   4.038623e-07   1.271303e+02 
  5.640000e+02   1.777659e-07   1.108986e-07   2.095213e-07   3.195782e+01 
  5.660000e+02  -3.663010e-07  -3.550308e-07   5.101209e-07  -1.358951e+02 
  5.680000e+02  -5.777358e-07   2.562385e-07   6.320101e-07   1.560816e+02 
  5.700000e+02   2.338568e-07   3.858311e-07   4.511703e-07   5.877945e+01 
  5.720000e+02   1.568507e-07  -3.763307e-07   4.077094e-07  -6.737412e+01 
  5.740000e+02  -2.112038e-07  -1.723075e-07   2.725746e-07  -1.407912e+02 
  5.760000e+02   2.254877e-07   3.173933e-07   3.893368e-07   5.460863e+01 
  5.780000e+02   3.962721e-07  -3.233028e-07   5.114257e-07  -3.920965e+01 
  5.800000e+02  -3.999559e-07  -4.042322e-07   5.686549e-07  -1.346953e+02 
  5.820000e+02  -2.666432e-07   1.256805e-07   2.947782e-07   1.547635e+02 
  5.840000e+02   4.423293e-07  -1.288427e-08   4.425169e-07  -1.668454e+00 
  5.860000e+02   3.623273e-08  -5.075217e-07   5.088135e-07  -8.591650e+01 
  5.880000e+02  -9.358929e-08  -1.344075e-08   9.454951e-08  -1.718274e+02 
  5.900000e+02   4.513008e-07   8.837233e-08   4.598718e-07   1.107929e+01 
  5.920000e+02   3.624143e-07  -3.772421e-07   5.231211e-07  -4.614845e+01 
  5.940000e+02  -3.024149e-07   1.185338e-07   3.248154e-07   1.585969e+02 
  5.960000e+02   1.398768e-07   6.048809e-07   6.208434e-07   7.697940e+01 
  5.980000e+02   3.724586e-07   1.056096e-07   3.871419e-07   1.583054e+01 
  6.000000e+02  -1.833178e-07  -1.385991e-07   2.298154e-07  -1.429086e+02 
  6.020000e+02   1.357563e-08   4.337056e-07   4.339180e-07   8.820714e+01 
  6.040000e+02   5.966804e-07   7.823647e-08   6.017877e-07   7.469982e+00 
  6.060000e+02   1.723907e-07  -2.271109e-07   2.851279e-07  -5.279935e+01 
  6.080000e+02  -2.786647e-07   3.417394e-07   4.409533e-07   1.291948e+02 
  6.100000e+02   3.370047e-07   2.529450e-07   4.213708e-07   3.689072e+01 
  6.120000e+02   1.384050e-07  -6.308124e-07   6.458175e-07  -7.762495e+01 
  6.140000e+02  -4.780393e-07  -5.123847e-07   7.007565e-07  -1.330139e+02 
  6.160000e+02  -1.859580e-07   8.878071e-08   2.060640e-07   1.544791e+02 
  6.180000e+02   1.719365e-07  -3.927393e-07   4.287264e-07  -6.635678e+01 
  6.200000e+02  -2.091026e-07  -3.138922e-07   3.771634e-07  -1.236700e+02 
  6.220000e+02  -3.800777e-08   3.563329e-07   3.583542e-07   9.608836e+01 
  6.240000e+02   5.943086e-07   1.807633e-07   6.211909e-07   1.691752e+01 
  6.260000e+02   6.951819e-08  -2.620079e-07   2.710736e-07  -7.514017e+01 
