Input File: 0308-03.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  1.880000e+02  -4.573453e-07  -5.954504e-07   7.508169e-07  -1.275266e+02 
  1.900000e+02  -4.248782e-07  -4.066227e-07   5.881016e-07  -1.362577e+02 
  1.920000e+02  -4.333654e-07  -1.056361e-07   4.460545e-07  -1.663009e+02 
  1.940000e+02  -3.547457e-07   7.437398e-07   8.240106e-07   1.155000e+02 
  1.960000e+02  -7.099359e-08   1.270560e-06   1.272542e-06   9.319812e+01 
  1.980000e+02  -6.599556e-08   1.259950e-06   1.261677e-06   9.299838e+01 
  2.000000e+02  -3.485698e-07   1.026579e-06   1.084143e-06   1.087547e+02 
  2.020000e+02  -7.316478e-08   7.907352e-07   7.941129e-07   9.528638e+01 
  2.040000e+02   2.446642e-07   3.984252e-07   4.675502e-07   5.844681e+01 
  2.060000e+02   7.470118e-08   3.975713e-07   4.045284e-07   7.935854e+01 
  2.080000e+02  -3.343471e-07   6.087724e-07   6.945443e-07   1.187763e+02 
  2.100000e+02  -3.223673e-07   2.089666e-07   3.841714e-07   1.470477e+02 
  2.120000e+02  -4.150273e-07  -4.201447e-07   5.905669e-07  -1.346489e+02 
  2.140000e+02  -3.391941e-07  -8.696947e-07   9.334996e-07  -1.113065e+02 
  2.160000e+02  -8.079594e-08  -1.107966e-06   1.110908e-06  -9.417078e+01 
  2.180000e+02  -1.842500e-07  -1.240527e-06   1.254135e-06  -9.844812e+01 
  2.200000e+02  -2.827571e-07  -7.824901e-07   8.320110e-07  -1.098676e+02 
  2.220000e+02   2.231958e-08  -5.781737e-07   5.786044e-07  -8.778927e+01 
  2.240000e+02   8.474873e-08  -7.029293e-07   7.080197e-07  -8.312531e+01 
  2.260000e+02  -4.988975e-07  -6.987857e-07   8.586036e-07  -1.255249e+02 
  2.280000e+02  -4.356836e-07  -2.620455e-07   5.084171e-07  -1.489749e+02 
  2.300000e+02  -2.660883e-08   1.124753e-07   1.155800e-07   1.033100e+02 
  2.320000e+02   1.041200e-07   1.282934e-07   1.652277e-07   5.093799e+01 
  2.340000e+02   9.120783e-08   2.862094e-07   3.003909e-07   7.232420e+01 
  2.360000e+02   3.269980e-07   3.514884e-07   4.800748e-07   4.706723e+01 
  2.380000e+02   1.615393e-07   3.514871e-07   3.868309e-07   6.531705e+01 
  2.400000e+02  -1.110412e-07   2.295342e-07   2.549825e-07   1.158162e+02 
  2.420000e+02   1.416658e-07   6.464988e-08   1.557203e-07   2.452982e+01 
  2.440000e+02   3.173270e-07  -4.426066e-07   5.446072e-07  -5.436134e+01 
  2.460000e+02   2.862606e-07  -5.186787e-07   5.924295e-07  -6.110554e+01 
  2.480000e+02   1.190019e-07  -2.366256e-07   2.648643e-07  -6.330162e+01 
  2.500000e+02   3.594375e-08  -3.215363e-07   3.235391e-07  -8.362152e+01 
  2.520000e+02  -2.699752e-07  -4.939384e-07   5.629047e-07  -1.186600e+02 
  2.540000e+02  -2.356041e-07  -5.043224e-07   5.566421e-07  -1.150405e+02 
  2.560000e+02  -1.413384e-07  -5.641404e-07   5.815762e-07  -1.040652e+02 
  2.580000e+02  -3.088512e-07  -7.546057e-07   8.153642e-07  -1.122587e+02 
  2.600000e+02  -4.025167e-07  -5.595303e-07   6.892705e-07  -1.257306e+02 
  2.620000e+02  -4.097145e-08  -7.209519e-07   7.221151e-07  -9.325259e+01 
  2.640000e+02   1.665629e-07  -8.725506e-07   8.883061e-07  -7.919271e+01 
  2.660000e+02  -1.022078e-07  -7.232593e-07   7.304454e-07  -9.804352e+01 
  2.680000e+02   4.138342e-09  -5.075959e-07   5.076128e-07  -8.953288e+01 
  2.700000e+02   8.371951e-08  -6.765513e-07   6.817115e-07  -8.294582e+01 
  2.720000e+02   5.630790e-08  -5.559432e-07   5.587875e-07  -8.421660e+01 
  2.740000e+02   6.887849e-08  -2.695288e-07   2.781906e-07  -7.566478e+01 
  2.760000e+02   1.822111e-07  -4.559508e-07   4.910112e-07  -6.821693e+01 
  2.780000e+02  -3.864035e-07  -2.595058e-07   4.654578e-07  -1.461150e+02 
  2.800000e+02  -7.843130e-07   2.219008e-07   8.150993e-07   1.642025e+02 
  2.820000e+02  -7.052934e-07   3.374396e-07   7.818595e-07   1.544317e+02 
  2.840000e+02  -7.838256e-07   1.488572e-08   7.839669e-07   1.789120e+02 
  2.860000e+02  -7.257891e-07   1.726776e-07   7.460478e-07   1.666172e+02 
  2.880000e+02  -3.874318e-07   4.461523e-08   3.899922e-07   1.734310e+02 
  2.900000e+02  -1.510291e-07  -3.764522e-07   4.056181e-07  -1.118602e+02 
  2.920000e+02  -4.062004e-07  -3.691078e-07   5.488527e-07  -1.377391e+02 
  2.940000e+02  -2.523542e-07  -7.467790e-08   2.631718e-07  -1.635152e+02 
  2.960000e+02  -9.608804e-08  -2.381520e-07   2.568059e-07  -1.119728e+02 
  2.980000e+02   1.492516e-07  -8.833512e-07   8.958713e-07  -8.040983e+01 
  3.000000e+02   4.623264e-07  -1.029121e-06   1.128200e-06  -6.580829e+01 
  3.020000e+02   5.433573e-07  -9.404162e-07   1.086103e-06  -5.998137e+01 
  3.040000e+02   1.785559e-07  -5.218107e-07   5.515149e-07  -7.110981e+01 
  3.060000e+02   9.129047e-08   2.763070e-10   9.129089e-08   1.734154e-01 
  3.080000e+02   4.337081e-07   4.748966e-07   6.431403e-07   4.759553e+01 
  3.100000e+02   1.284072e-07   1.043957e-07   1.654898e-07   3.911129e+01 
  3.120000e+02  -2.176613e-07  -1.818038e-07   2.836002e-07  -1.401293e+02 
  3.140000e+02  -1.502903e-07  -1.217018e-07   1.933869e-07  -1.410002e+02 
  3.160000e+02   1.041060e-07  -2.324604e-07   2.547075e-07  -6.587507e+01 
  3.180000e+02  -1.766202e-07  -1.530828e-07   2.337286e-07  -1.390834e+02 
  3.200000e+02   1.101719e-07   1.674836e-07   2.004710e-07   5.666280e+01 
  3.220000e+02   5.326515e-07   2.691301e-07   5.967819e-07   2.680587e+01 
  3.240000e+02   4.200358e-07  -1.323666e-07   4.403987e-07  -1.749129e+01 
  3.260000e+02   1.723779e-07  -5.003749e-08   1.794934e-07  -1.618684e+01 
  3.280000e+02   2.420611e-07  -1.258644e-07   2.728285e-07  -2.747306e+01 
  3.300000e+02   3.517666e-07  -8.189225e-08   3.611732e-07  -1.310519e+01 
  3.320000e+02   1.406449e-07   2.363217e-07   2.750071e-07   5.924134e+01 
  3.340000e+02   2.290128e-07   4.553256e-07   5.096747e-07   6.329921e+01 
  3.360000e+02  -1.109261e-07   9.620767e-08   1.468350e-07   1.390645e+02 
  3.380000e+02  -2.949064e-07  -7.775229e-08   3.049839e-07  -1.652300e+02 
  3.400000e+02  -6.056842e-08   2.662659e-07   2.730679e-07   1.028152e+02 
  3.420000e+02   2.922192e-07   1.321309e-07   3.207034e-07   2.433075e+01 
  3.440000e+02  -9.934751e-08   1.637763e-07   1.915531e-07   1.212412e+02 
  3.460000e+02  -1.923576e-07   3.148306e-07   3.689441e-07   1.214244e+02 
  3.480000e+02   1.321634e-07   3.886545e-07   4.105113e-07   7.121921e+01 
  3.500000e+02  -1.400763e-07  -5.253843e-08   1.496050e-07  -1.594404e+02 
  3.520000e+02  -2.998705e-07   1.503301e-07   3.354423e-07   1.533746e+02 
  3.540000e+02  -1.212424e-07   1.952047e-07   2.297925e-07   1.218446e+02 
  3.560000e+02   3.728024e-08   2.377503e-08   4.421615e-08   3.252721e+01 
  3.580000e+02  -3.412789e-07   2.704577e-07   4.354523e-07   1.416038e+02 
  3.600000e+02   4.682777e-08   5.024303e-07   5.046078e-07   8.467526e+01 
  3.620000e+02   3.040771e-07   9.042627e-08   3.172377e-07   1.656139e+01 
  3.640000e+02   2.986828e-07  -2.198932e-07   3.708968e-07  -3.636086e+01 
  3.660000e+02   2.290440e-07   3.724480e-07   4.372399e-07   5.840977e+01 
  3.680000e+02   3.115630e-07   1.350286e-07   3.395648e-07   2.343147e+01 
  3.700000e+02  -5.285244e-08  -4.639148e-08   7.032460e-08  -1.387248e+02 
  3.720000e+02  -1.738253e-07   2.103369e-07   2.728678e-07   1.295708e+02 
  3.740000e+02   5.741800e-07   4.898578e-07   7.547472e-07   4.046893e+01 
  3.760000e+02   3.636749e-07  -1.861352e-07   4.085410e-07  -2.710416e+01 
  3.780000e+02   5.737348e-08  -2.379081e-07   2.447284e-07  -7.644154e+01 
  3.800000e+02   2.382087e-07   1.449108e-07   2.788235e-07   3.131363e+01 
  3.820000e+02   5.106051e-07   2.719329e-08   5.113287e-07   3.048521e+00 
  3.840000e+02  -1.239925e-07   4.431749e-07   4.601936e-07   1.056307e+02 
  3.860000e+02   8.317534e-07   1.406770e-06   1.634263e-06   5.940627e+01 
  3.880000e+02   1.398697e-06   2.074854e-06   2.502274e-06   5.601538e+01 
  3.900000e+02   8.286766e-08   1.316876e-06   1.319481e-06   8.639927e+01 
  3.920000e+02  -5.887252e-07   9.636566e-07   1.129261e-06   1.214219e+02 
  3.940000e+02   2.149053e-07  -1.751564e-08   2.156179e-07  -4.659536e+00 
  3.960000e+02   2.510761e-07  -4.332758e-07   5.007665e-07  -5.990842e+01 
  3.980000e+02   3.164624e-08   6.325144e-07   6.333056e-07   8.713573e+01 
  4.000000e+02   7.008492e-07   1.172103e-06   1.365655e-06   5.912302e+01 
  4.020000e+02  -2.370313e-07  -5.651268e-07   6.128230e-07  -1.127546e+02 
  4.040000e+02  -6.514889e-07   3.193719e-07   7.255592e-07   1.538850e+02 
  4.060000e+02  -8.170268e-06   3.596148e-06   8.926678e-06   1.562433e+02 
  4.080000e+02  -6.304460e-05  -2.670176e-05   6.846609e-05  -1.570455e+02 
  4.100000e+02  -1.298134e-04  -1.389325e-04   1.901414e-04  -1.330566e+02 
  4.120000e+02  -8.982597e-05  -2.197569e-04   2.374064e-04  -1.122324e+02 
  4.140000e+02  -5.174186e-06  -1.423864e-04   1.424804e-04  -9.208115e+01 
  4.160000e+02   1.261653e-05  -3.324683e-05   3.556021e-05  -6.921920e+01 
  4.180000e+02   3.116969e-06  -1.297074e-06   3.376077e-06  -2.259381e+01 
  4.200000e+02   4.978498e-07  -1.661587e-06   1.734568e-06  -7.332057e+01 
  4.220000e+02  -3.426907e-08  -3.013994e-07   3.033414e-07  -9.648666e+01 
  4.240000e+02   1.324546e-06   8.295049e-07   1.562850e-06   3.205710e+01 
  4.260000e+02   7.981213e-07   5.769445e-07   9.848160e-07   3.586235e+01 
  4.280000e+02  -7.134109e-07   2.710850e-07   7.631789e-07   1.591940e+02 
  4.300000e+02  -5.858743e-07   1.134114e-07   5.967502e-07   1.690444e+02 
  4.320000e+02  -1.375382e-06  -1.378601e-06   1.947361e-06  -1.349330e+02 
  4.340000e+02  -2.041231e-06  -2.699670e-06   3.384500e-06  -1.270931e+02 
  4.360000e+02  -1.008157e-06  -2.038582e-06   2.274247e-06  -1.163142e+02 
  4.380000e+02   8.222684e-08  -1.036410e-06   1.039667e-06  -8.546375e+01 
  4.400000e+02  -1.448780e-07  -3.562560e-07   3.845881e-07  -1.121300e+02 
  4.420000e+02  -2.317510e-07   1.652103e-07   2.846103e-07   1.445157e+02 
  4.440000e+02   1.971642e-08   9.451396e-08   9.654857e-08   7.821660e+01 
  4.460000e+02  -1.244681e-07  -4.807639e-07   4.966147e-07  -1.045150e+02 
  4.480000e+02  -2.997905e-07  -4.903696e-07   5.747493e-07  -1.214398e+02 
  4.500000e+02  -2.408699e-07  -5.966704e-07   6.434546e-07  -1.119834e+02 
  4.520000e+02  -2.533713e-07  -7.236647e-07   7.667383e-07  -1.092963e+02 
  4.540000e+02  -5.216665e-07  -3.009352e-07   6.022441e-07  -1.500205e+02 
  4.560000e+02  -3.854314e-07   3.685978e-08   3.871899e-07   1.745373e+02 
  4.580000e+02  -1.613310e-07  -5.924841e-08   1.718665e-07  -1.598344e+02 
  4.600000e+02  -2.086063e-07  -6.256136e-08   2.177855e-07  -1.633059e+02 
  4.620000e+02  -1.553854e-07   1.707740e-07   2.308861e-07   1.322987e+02 
  4.640000e+02  -5.144453e-08   4.987149e-09   5.168570e-08   1.744629e+02 
  4.660000e+02  -9.411150e-08  -7.538889e-08   1.205838e-07  -1.413032e+02 
  4.680000e+02  -1.037458e-08   2.440723e-07   2.442927e-07   9.243395e+01 
  4.700000e+02   4.019690e-07   2.900173e-07   4.956704e-07   3.581013e+01 
  4.720000e+02   3.961072e-07  -1.728136e-08   3.964840e-07  -2.498115e+00 
  4.740000e+02   1.844404e-07  -1.023777e-07   2.109490e-07  -2.903342e+01 
  4.760000e+02   1.480379e-07   1.228912e-07   1.923993e-07   3.969720e+01 
  4.780000e+02   6.633505e-09  -1.173484e-07   1.175357e-07  -8.676460e+01 
  4.800000e+02  -2.928918e-07  -2.659025e-07   3.955879e-07  -1.377652e+02 
  4.820000e+02  -2.551540e-07  -9.078826e-08   2.708248e-07  -1.604135e+02 
  4.840000e+02   9.991312e-08   1.882264e-07   2.131005e-07   6.204002e+01 
  4.860000e+02   5.314822e-08   3.559639e-07   3.599098e-07   8.150802e+01 
  4.880000e+02  -8.292633e-09   5.987126e-07   5.987700e-07   9.079353e+01 
  4.900000e+02  -1.035268e-07   6.807063e-07   6.885338e-07   9.864769e+01 
  4.920000e+02  -4.113705e-08   4.757472e-07   4.775223e-07   9.494197e+01 
  4.940000e+02   1.028658e-07   3.864657e-07   3.999214e-07   7.509512e+01 
  4.960000e+02   3.752934e-07   3.078853e-07   4.854261e-07   3.936496e+01 
  4.980000e+02   2.551631e-07   4.259201e-07   4.965039e-07   5.907472e+01 
  5.000000e+02  -2.792440e-07   3.911777e-07   4.806217e-07   1.255213e+02 
  5.020000e+02  -4.962274e-07   3.099294e-07   5.850623e-07   1.480123e+02 
  5.040000e+02  -3.377173e-07   1.134504e-07   3.562639e-07   1.614311e+02 
  5.060000e+02  -4.067206e-09   1.836628e-07   1.837079e-07   9.126860e+01 
  5.080000e+02   1.572272e-07   2.806823e-07   3.217187e-07   6.074416e+01 
  5.100000e+02   3.435667e-07   1.014633e-07   3.582358e-07   1.645310e+01 
  5.120000e+02   8.917141e-08  -1.687280e-08   9.075369e-08  -1.071470e+01 
  5.140000e+02  -1.308441e-07  -4.845233e-09   1.309338e-07  -1.778793e+02 
  5.160000e+02  -1.550930e-07   1.995956e-08   1.563721e-07   1.726667e+02 
  5.180000e+02   8.396614e-08  -5.539103e-07   5.602383e-07  -8.138027e+01 
  5.200000e+02   3.827297e-07  -8.572169e-07   9.387773e-07  -6.594022e+01 
  5.220000e+02   4.412634e-07  -8.396121e-07   9.485051e-07  -6.227554e+01 
  5.240000e+02   4.417380e-07  -6.946362e-07   8.231962e-07  -5.754661e+01 
  5.260000e+02   8.461369e-08  -6.081278e-07   6.139861e-07  -8.207883e+01 
  5.280000e+02  -2.967502e-07  -2.913112e-07   4.158400e-07  -1.355299e+02 
  5.300000e+02  -5.192939e-07  -4.332712e-08   5.210982e-07  -1.752306e+02 
  5.320000e+02  -2.302321e-07   1.071362e-07   2.539390e-07   1.550455e+02 
  5.340000e+02  -6.509626e-08   2.727444e-07   2.804051e-07   1.034237e+02 
  5.360000e+02   1.034841e-07   1.168574e-07   1.560917e-07   4.847322e+01 
  5.380000e+02  -5.789934e-08  -9.201821e-08   1.087184e-07  -1.221788e+02 
  5.400000e+02  -1.978736e-07  -2.949407e-07   3.551676e-07  -1.238574e+02 
  5.420000e+02  -3.004368e-08  -1.045422e-07   1.087736e-07  -1.060338e+02 
  5.440000e+02   1.126938e-07  -2.101112e-07   2.384252e-07  -6.179298e+01 
  5.460000e+02   1.387251e-07  -2.013965e-07   2.445510e-07  -5.544031e+01 
  5.480000e+02   1.160288e-07  -2.137262e-07   2.431904e-07  -6.150312e+01 
  5.500000e+02   3.769882e-07  -2.920468e-07   4.768767e-07  -3.776437e+01 
  5.520000e+02   1.161137e-07  -2.933366e-07   3.154817e-07  -6.840447e+01 
  5.540000e+02  -3.541839e-08  -1.800419e-07   1.834926e-07  -1.011293e+02 
  5.560000e+02   3.491102e-09  -8.039218e-08   8.046795e-08  -8.751344e+01 
  5.580000e+02   2.011210e-07  -2.901420e-07   3.530327e-07  -5.527102e+01 
  5.600000e+02  -5.872844e-08  -1.668355e-07   1.768704e-07  -1.093928e+02 
  5.620000e+02  -3.252935e-07  -1.065038e-07   3.422849e-07  -1.618711e+02 
  5.640000e+02  -1.762861e-07   2.267758e-07   2.872352e-07   1.278600e+02 
  5.660000e+02  -4.307002e-08   2.808313e-07   2.841148e-07   9.871928e+01 
  5.680000e+02   4.535677e-08   3.664637e-07   3.692599e-07   8.294445e+01 
  5.700000e+02  -2.502524e-07   2.503390e-07   3.539716e-07   1.349901e+02 
  5.720000e+02  -2.232553e-07   1.826686e-07   2.884627e-07   1.407098e+02 
  5.740000e+02  -3.013137e-07   1.315990e-07   3.287982e-07   1.564066e+02 
  5.760000e+02  -1.087857e-07   1.754586e-08   1.101916e-07   1.708378e+02 
  5.780000e+02  -7.851249e-08   2.268016e-08   8.172270e-08   1.638874e+02 
  5.800000e+02   1.147796e-07  -5.480974e-08   1.271946e-07  -2.552548e+01 
  5.820000e+02   1.835848e-07   2.235279e-07   2.892544e-07   5.060354e+01 
  5.840000e+02   9.303742e-08   1.323369e-07   1.617684e-07   5.489146e+01 
  5.860000e+02  -1.247452e-07   2.340758e-07   2.652411e-07   1.180543e+02 
  5.880000e+02  -3.699865e-07   2.499916e-07   4.465264e-07   1.459540e+02 
  5.900000e+02  -2.001595e-07   3.964995e-07   4.441573e-07   1.167854e+02 
  5.920000e+02  -1.247898e-07   3.827213e-07   4.025520e-07   1.080590e+02 
  5.940000e+02   1.900393e-07   3.653854e-07   4.118512e-07   6.252077e+01 
  5.960000e+02   6.327847e-08   2.354250e-07   2.437809e-07   7.495538e+01 
  5.980000e+02  -2.648517e-08  -1.207725e-07   1.236425e-07  -1.023690e+02 
  6.000000e+02  -1.404979e-07  -1.605387e-07   2.133362e-07  -1.311913e+02 
  6.020000e+02   1.157330e-07  -2.714831e-07   2.951224e-07  -6.691148e+01 
  6.040000e+02   1.275790e-07  -6.815511e-08   1.446427e-07  -2.811197e+01 
  6.060000e+02  -5.648280e-08  -2.369761e-07   2.436144e-07  -1.034062e+02 
  6.080000e+02   5.802587e-08  -1.341163e-07   1.461307e-07  -6.660411e+01 
  6.100000e+02  -6.161568e-08  -2.013585e-07   2.105748e-07  -1.070141e+02 
  6.120000e+02  -1.692624e-07  -4.293895e-08   1.746239e-07  -1.657653e+02 
  6.140000e+02  -3.639291e-07   4.859999e-08   3.671599e-07   1.723936e+02 
  6.160000e+02  -3.338004e-08   2.264737e-07   2.289205e-07   9.838447e+01 
  6.180000e+02  -1.658639e-07   3.495576e-07   3.869126e-07   1.153842e+02 
  6.200000e+02  -1.584416e-07   1.935728e-07   2.501483e-07   1.293007e+02 
  6.220000e+02  -2.581053e-07   1.476123e-07   2.973343e-07   1.502344e+02 
  6.240000e+02  -8.299040e-08  -1.342876e-07   1.578625e-07  -1.217163e+02 
  6.260000e+02  -3.842561e-08  -1.114992e-08   4.001061e-08  -1.638189e+02 
  6.280000e+02   5.103727e-08  -3.047108e-07   3.089555e-07  -8.049155e+01 
