Input File: 0308-07.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  1.680000e+02   1.372422e-06  -2.804614e-07   1.400786e-06  -1.154966e+01 
  1.700000e+02   1.895114e-06  -5.044466e-07   1.961103e-06  -1.490552e+01 
  1.720000e+02   1.377289e-06   9.637942e-07   1.681018e-06   3.498343e+01 
  1.740000e+02   7.728376e-07   1.176750e-06   1.407842e-06   5.670485e+01 
  1.760000e+02  -1.540038e-07  -9.356067e-07   9.481968e-07  -9.934724e+01 
  1.780000e+02  -1.046665e-06  -4.060766e-06   4.193486e-06  -1.044534e+02 
  1.800000e+02  -1.429924e-06  -6.170968e-06   6.334472e-06  -1.030462e+02 
  1.820000e+02  -1.345274e-06  -4.882791e-06   5.064722e-06  -1.054036e+02 
  1.840000e+02  -7.270440e-07  -1.769821e-06   1.913337e-06  -1.123329e+02 
  1.860000e+02   3.067931e-07  -7.563490e-08   3.159789e-07  -1.384918e+01 
  1.880000e+02   4.603751e-07   4.362881e-08   4.624378e-07   5.413635e+00 
  1.900000e+02  -1.257065e-07  -1.479749e-07   1.941615e-07  -1.303483e+02 
  1.920000e+02  -2.470141e-07  -2.815426e-07   3.745427e-07  -1.312624e+02 
  1.940000e+02   1.003033e-07  -5.162367e-07   5.258908e-07  -7.900459e+01 
  1.960000e+02   1.945352e-07  -1.177017e-07   2.273711e-07  -3.117563e+01 
  1.980000e+02   2.375861e-07   6.841749e-07   7.242531e-07   7.084996e+01 
  2.000000e+02   1.366210e-07   7.731220e-07   7.851006e-07   7.997852e+01 
  2.020000e+02  -2.041660e-07   4.321635e-07   4.779635e-07   1.152873e+02 
  2.040000e+02   9.518121e-08   4.944230e-07   5.035013e-07   7.910330e+01 
  2.060000e+02   7.239743e-07   2.646918e-07   7.708440e-07   2.008289e+01 
  2.080000e+02   4.585663e-07  -3.530146e-07   5.787076e-07  -3.758988e+01 
  2.100000e+02  -2.042082e-07  -6.440380e-07   6.756375e-07  -1.075925e+02 
  2.120000e+02  -2.112170e-07  -8.337361e-07   8.600747e-07  -1.042161e+02 
  2.140000e+02  -3.566167e-07  -1.084083e-06   1.141233e-06  -1.082090e+02 
  2.160000e+02  -5.314361e-07  -8.292212e-07   9.849022e-07  -1.226552e+02 
  2.180000e+02   2.332071e-07  -6.596902e-07   6.996976e-07  -7.053099e+01 
  2.200000e+02   1.002400e-06  -1.126480e-06   1.507901e-06  -4.833567e+01 
  2.220000e+02   6.511936e-07  -1.026075e-06   1.215271e-06  -5.759893e+01 
  2.240000e+02   2.546387e-07  -3.332636e-07   4.194108e-07  -5.261742e+01 
  2.260000e+02   4.653475e-07  -2.777782e-07   5.419493e-07  -3.083409e+01 
  2.280000e+02   5.913705e-07  -5.077418e-07   7.794362e-07  -4.064889e+01 
  2.300000e+02   6.060179e-07  -1.657524e-07   6.282767e-07  -1.529689e+01 
  2.320000e+02   8.135941e-07  -1.133175e-07   8.214477e-07  -7.929154e+00 
  2.340000e+02   7.405355e-07  -3.627906e-07   8.246271e-07  -2.610037e+01 
  2.360000e+02   4.677512e-07  -5.569242e-08   4.710550e-07  -6.789911e+00 
  2.380000e+02   5.373406e-07   2.255284e-07   5.827504e-07   2.276838e+01 
  2.400000e+02   2.834293e-07  -1.038748e-07   3.018645e-07  -2.012752e+01 
  2.420000e+02  -1.882871e-07  -1.908476e-07   2.680949e-07  -1.346130e+02 
  2.440000e+02  -5.236466e-08   1.553703e-07   1.639573e-07   1.086254e+02 
  2.460000e+02   1.736722e-07   1.065491e-07   2.037517e-07   3.152940e+01 
  2.480000e+02   4.177625e-08   2.378095e-08   4.807066e-08   2.965051e+01 
  2.500000e+02   6.970843e-08   1.347732e-07   1.517336e-07   6.265075e+01 
  2.520000e+02   1.189959e-07  -3.867227e-07   4.046165e-07  -7.289668e+01 
  2.540000e+02  -2.195708e-07  -8.031276e-07   8.326015e-07  -1.052907e+02 
  2.560000e+02  -3.637712e-07  -2.776100e-07   4.575990e-07  -1.426511e+02 
  2.580000e+02  -1.016773e-07   6.636965e-08   1.214216e-07   1.468656e+02 
  2.600000e+02  -9.286424e-08   2.029164e-08   9.505534e-08   1.676741e+02 
  2.620000e+02  -1.212773e-08   6.004404e-07   6.005628e-07   9.115710e+01 
  2.640000e+02   2.302749e-07   1.155957e-06   1.178670e-06   7.873374e+01 
  2.660000e+02  -7.111999e-08   5.771348e-07   5.815003e-07   9.702511e+01 
  2.680000e+02  -3.384116e-07   1.525424e-07   3.712029e-07   1.557361e+02 
  2.700000e+02  -1.265897e-07   5.009813e-07   5.167274e-07   1.041809e+02 
  2.720000e+02  -2.729883e-07   4.205519e-07   5.013845e-07   1.229884e+02 
  2.740000e+02  -9.418491e-07   3.325945e-07   9.988487e-07   1.605504e+02 
  2.760000e+02  -8.691987e-07   6.499606e-07   1.085337e-06   1.432120e+02 
  2.780000e+02  -1.394690e-07   3.495501e-07   3.763468e-07   1.117518e+02 
  2.800000e+02  -2.255829e-07  -5.107096e-08   2.312917e-07  -1.672435e+02 
  2.820000e+02  -6.278194e-07   4.531944e-07   7.743012e-07   1.441762e+02 
  2.840000e+02  -2.243730e-07   5.685403e-07   6.112130e-07   1.115365e+02 
  2.860000e+02  -6.166095e-09   7.895184e-08   7.919225e-08   9.446570e+01 
  2.880000e+02  -5.444130e-07   2.939894e-07   6.187207e-07   1.516304e+02 
  2.900000e+02  -3.988703e-07   5.310671e-07   6.641760e-07   1.269092e+02 
  2.920000e+02   3.293114e-07   3.317896e-07   4.674723e-07   4.521478e+01 
  2.940000e+02   2.995997e-07   7.726679e-07   8.287193e-07   6.880634e+01 
  2.960000e+02  -1.429542e-07   9.959932e-07   1.006200e-06   9.816784e+01 
  2.980000e+02  -4.423723e-07  -5.631559e-07   7.161270e-07  -1.281505e+02 
  3.000000e+02  -8.140094e-07  -1.957638e-06   2.120132e-06  -1.125781e+02 
  3.020000e+02  -6.439234e-07  -1.344817e-06   1.491030e-06  -1.155860e+02 
  3.040000e+02  -2.709704e-08  -6.882832e-07   6.888164e-07  -9.225451e+01 
  3.060000e+02  -2.875530e-07  -9.171336e-07   9.611559e-07  -1.074080e+02 
  3.080000e+02  -5.278315e-07  -4.253884e-07   6.779096e-07  -1.411341e+02 
  3.100000e+02   2.992135e-07  -3.889360e-08   3.017307e-07  -7.406129e+00 
  3.120000e+02   6.042739e-07  -5.293432e-07   8.033375e-07  -4.121832e+01 
  3.140000e+02   9.949804e-08  -2.387083e-07   2.586146e-07  -6.737272e+01 
  3.160000e+02   5.135952e-07   2.628976e-07   5.769707e-07   2.710686e+01 
  3.180000e+02   7.472646e-07  -2.865530e-07   8.003231e-07  -2.098028e+01 
  3.200000e+02  -1.994426e-07  -3.919748e-07   4.397972e-07  -1.169677e+02 
  3.220000e+02  -4.793486e-07   4.454746e-07   6.543872e-07   1.370977e+02 
  3.240000e+02  -1.149596e-07   1.897422e-07   2.218509e-07   1.212105e+02 
  3.260000e+02  -6.087180e-07  -3.646327e-07   7.095735e-07  -1.490777e+02 
  3.280000e+02  -6.671518e-07   3.106778e-07   7.359431e-07   1.550296e+02 
  3.300000e+02   4.438091e-07   4.582779e-07   6.379539e-07   4.591890e+01 
  3.320000e+02   3.493092e-07  -3.707591e-07   5.093910e-07  -4.670626e+01 
  3.340000e+02  -3.685433e-07   9.426832e-10   3.685444e-07   1.798534e+02 
  3.360000e+02   2.998437e-07   6.176693e-07   6.866015e-07   6.410603e+01 
  3.380000e+02   7.349929e-07  -9.192355e-08   7.407189e-07  -7.128811e+00 
  3.400000e+02   7.016926e-10  -2.037006e-07   2.037018e-07  -8.980263e+01 
  3.420000e+02   3.552568e-07   3.943733e-07   5.307897e-07   4.798705e+01 
  3.440000e+02   7.081635e-07  -1.045950e-07   7.158461e-07  -8.401783e+00 
  3.460000e+02  -3.410383e-07  -2.440544e-07   4.193681e-07  -1.444117e+02 
  3.480000e+02  -2.976107e-07   9.550382e-07   1.000335e-06   1.073082e+02 
  3.500000e+02   7.696519e-07   6.416219e-07   1.002019e-06   3.981634e+01 
  3.520000e+02  -3.713288e-09  -1.749083e-07   1.749477e-07  -9.121619e+01 
  3.540000e+02  -8.028314e-07   6.730145e-07   1.047610e-06   1.400269e+02 
  3.560000e+02   2.103802e-07   7.540564e-07   7.828543e-07   7.441100e+01 
  3.580000e+02  -1.673172e-08  -5.466922e-07   5.469482e-07  -9.175301e+01 
  3.600000e+02  -8.613584e-07   2.798693e-07   9.056849e-07   1.620002e+02 
  3.620000e+02  -8.233496e-08   9.963173e-07   9.997136e-07   9.472414e+01 
  3.640000e+02  -2.898678e-07  -1.401075e-06   1.430747e-06  -1.016890e+02 
  3.660000e+02  -1.997876e-06  -2.466805e-06   3.174372e-06  -1.290042e+02 
  3.680000e+02  -7.796526e-07  -6.259853e-07   9.998578e-07  -1.412389e+02 
  3.700000e+02   8.981546e-07  -3.190597e-07   9.531425e-07  -1.955703e+01 
  3.720000e+02  -4.031528e-07  -5.638597e-07   6.931593e-07  -1.255643e+02 
  3.740000e+02  -7.444526e-07   9.700026e-07   1.222749e-06   1.275053e+02 
  3.760000e+02   1.246633e-06   1.169566e-07   1.252107e-06   5.359690e+00 
  3.780000e+02   3.579434e-07  -1.280070e-06   1.329174e-06  -7.437751e+01 
  3.800000e+02  -6.677874e-07   5.267799e-07   8.505510e-07   1.417321e+02 
  3.820000e+02   1.873295e-06   1.201400e-06   2.225443e-06   3.267325e+01 
  3.840000e+02   4.493600e-07  -9.804315e-08   4.599313e-07  -1.230813e+01 
  3.860000e+02  -9.079678e-06   3.072983e-06   9.585603e-06   1.613018e+02 
  3.880000e+02  -1.606245e-05   1.029113e-06   1.609538e-05   1.763341e+02 
  3.900000e+02  -1.222147e-05  -7.322220e-06   1.424707e-05  -1.490730e+02 
  3.920000e+02  -5.685054e-06  -5.535334e-06   7.934719e-06  -1.357645e+02 
  3.940000e+02   5.725151e-07   2.403965e-06   2.471199e-06   7.660429e+01 
  3.960000e+02   2.079512e-06   1.116673e-06   2.360366e-06   2.823527e+01 
  3.980000e+02  -4.716235e-06  -1.789874e-06   5.044454e-06  -1.592176e+02 
  4.000000e+02  -3.560526e-06   4.470312e-07   3.588479e-06   1.728438e+02 
  4.020000e+02   4.081476e-06  -2.546059e-06   4.810495e-06  -3.195626e+01 
  4.040000e+02  -3.323720e-06  -4.094405e-06   5.273639e-06  -1.290687e+02 
  4.060000e+02  -2.811175e-05  -4.702343e-05   5.478570e-05  -1.208720e+02 
  4.080000e+02   8.175136e-05  -4.133024e-04   4.213101e-04  -7.881130e+01 
  4.100000e+02   6.420462e-04  -9.415430e-04   1.139617e-03  -5.570958e+01 
  4.120000e+02   1.136430e-03  -7.996488e-04   1.389572e-03  -3.513213e+01 
  4.140000e+02   7.799728e-04  -2.032943e-04   8.060311e-04  -1.460871e+01 
  4.160000e+02   1.822725e-04   3.364107e-05   1.853510e-04   1.045710e+01 
  4.180000e+02   4.143240e-06   1.423268e-05   1.482348e-05   7.376933e+01 
  4.200000e+02   5.162724e-06  -1.595540e-06   5.403653e-06  -1.717376e+01 
  4.220000e+02  -1.091944e-06  -3.286596e-06   3.463244e-06  -1.083786e+02 
  4.240000e+02  -2.908820e-07   3.915623e-06   3.926412e-06   9.424855e+01 
  4.260000e+02   3.551249e-06   6.338921e-07   3.607380e-06   1.012061e+01 
  4.280000e+02  -8.074457e-07  -1.801290e-06   1.973985e-06  -1.141448e+02 
  4.300000e+02  -4.088390e-06  -1.182034e-07   4.090098e-06  -1.783439e+02 
  4.320000e+02  -2.164430e-06  -1.190741e-05   1.210253e-05  -1.003023e+02 
  4.340000e+02   2.167877e-06  -2.567069e-05   2.576207e-05  -8.517285e+01 
  4.360000e+02   7.045066e-06  -1.615759e-05   1.762670e-05  -6.644173e+01 
  4.380000e+02   5.958083e-06  -2.533750e-06   6.474461e-06  -2.303823e+01 
  4.400000e+02   6.908436e-07  -9.701610e-07   1.190998e-06  -5.454564e+01 
  4.420000e+02  -3.059822e-06   2.238561e-07   3.067999e-06   1.758157e+02 
  4.440000e+02  -1.424473e-06   1.340619e-06   1.956114e-06   1.367370e+02 
  4.460000e+02  -2.779940e-07  -1.230031e-06   1.261054e-06  -1.027352e+02 
  4.480000e+02  -1.540893e-06  -1.148289e-06   1.921697e-06  -1.433061e+02 
  4.500000e+02  -4.586081e-07   1.445375e-06   1.516388e-06   1.076039e+02 
  4.520000e+02   1.207844e-06   2.436902e-07   1.232182e-06   1.140666e+01 
  4.540000e+02  -1.384721e-06  -9.966283e-07   1.706083e-06  -1.442562e+02 
  4.560000e+02  -2.701114e-06  -8.397981e-07   2.828653e-06  -1.627291e+02 
  4.580000e+02  -1.925824e-07  -2.112805e-06   2.121564e-06  -9.520812e+01 
  4.600000e+02   4.030566e-07  -2.871875e-06   2.900020e-06  -8.201093e+01 
  4.620000e+02  -1.463465e-07  -2.226801e-07   2.664652e-07  -1.233131e+02 
  4.640000e+02   8.858213e-07   5.953113e-07   1.067275e-06   3.390286e+01 
  4.660000e+02   4.275534e-07  -8.459104e-07   9.478219e-07  -6.318633e+01 
  4.680000e+02  -1.317173e-06  -3.127711e-07   1.353798e-06  -1.666421e+02 
  4.700000e+02  -1.800497e-07   7.245039e-07   7.465412e-07   1.039561e+02 
  4.720000e+02   6.244618e-07  -6.849382e-07   9.268726e-07  -4.764440e+01 
  4.740000e+02  -3.040388e-07  -8.287087e-07   8.827218e-07  -1.101472e+02 
  4.760000e+02   1.053846e-08   6.509266e-07   6.510119e-07   8.907246e+01 
  4.780000e+02   8.872357e-07  -1.434447e-07   8.987567e-07  -9.183884e+00 
  4.800000e+02  -5.966854e-07  -9.500948e-07   1.121924e-06  -1.221299e+02 
  4.820000e+02  -1.077595e-06   4.466036e-08   1.078520e-06   1.776268e+02 
  4.840000e+02   1.485529e-07   1.673653e-07   2.237836e-07   4.840784e+01 
  4.860000e+02  -1.702141e-07  -6.603042e-07   6.818904e-07  -1.044551e+02 
  4.880000e+02  -8.928730e-07   3.855046e-07   9.725410e-07   1.566474e+02 
  4.900000e+02   3.205134e-08   5.766997e-07   5.775897e-07   8.681893e+01 
  4.920000e+02   2.530347e-07  -6.268420e-07   6.759863e-07  -6.801775e+01 
  4.940000e+02  -6.556270e-07  -2.922623e-07   7.178190e-07  -1.559739e+02 
  4.960000e+02   4.597791e-08   9.043864e-07   9.055544e-07   8.708965e+01 
  4.980000e+02   3.050053e-07  -1.223365e-08   3.052505e-07  -2.296881e+00 
  5.000000e+02  -5.575523e-07  -5.196478e-07   7.621668e-07  -1.370153e+02 
  5.020000e+02  -3.393263e-07   4.694927e-07   5.792804e-07   1.258576e+02 
  5.040000e+02   5.471539e-07  -5.510089e-08   5.499214e-07  -5.750558e+00 
  5.060000e+02  -7.573199e-07  -1.300257e-06   1.504726e-06  -1.202182e+02 
  5.080000e+02  -1.130590e-06  -1.296325e-06   1.720085e-06  -1.310933e+02 
  5.100000e+02   3.149590e-07  -8.609516e-07   9.167534e-07  -6.990613e+01 
  5.120000e+02   2.562573e-07  -8.314788e-07   8.700717e-07  -7.287098e+01 
  5.140000e+02  -8.038011e-07   7.166362e-08   8.069894e-07   1.749052e+02 
  5.160000e+02  -1.721008e-07   2.163958e-07   2.764884e-07   1.284954e+02 
  5.180000e+02   7.061489e-08  -2.890146e-07   2.975162e-07  -7.626993e+01 
  5.200000e+02  -1.147214e-06   2.115797e-07   1.166562e-06   1.695504e+02 
  5.220000e+02  -8.985036e-07   7.199375e-07   1.151355e-06   1.412961e+02 
  5.240000e+02   1.453320e-07  -4.489988e-07   4.719336e-07  -7.206425e+01 
  5.260000e+02  -1.269462e-07  -5.588147e-07   5.730525e-07  -1.027987e+02 
  5.280000e+02  -2.043706e-07   4.866992e-07   5.278669e-07   1.127781e+02 
  5.300000e+02   4.976104e-07   1.281944e-07   5.138579e-07   1.444641e+01 
  5.320000e+02   9.097565e-08  -7.205545e-07   7.262749e-07  -8.280403e+01 
  5.340000e+02   6.746171e-08   5.517204e-07   5.558296e-07   8.302876e+01 
  5.360000e+02   1.304933e-07   1.469432e-06   1.475215e-06   8.492514e+01 
  5.380000e+02  -4.519745e-07   2.794348e-07   5.313800e-07   1.482734e+02 
  5.400000e+02  -5.486781e-07   3.799160e-07   6.673708e-07   1.453005e+02 
  5.420000e+02   4.257472e-07   8.360192e-07   9.381838e-07   6.301229e+01 
  5.440000e+02   4.844509e-07   4.813199e-08   4.868361e-07   5.673926e+00 
  5.460000e+02  -4.157004e-07  -2.492793e-07   4.847133e-07  -1.490505e+02 
  5.480000e+02  -4.700139e-08   2.161210e-07   2.211729e-07   1.022695e+02 
  5.500000e+02   5.160109e-07  -5.135514e-07   7.280125e-07  -4.486312e+01 
  5.520000e+02  -2.120086e-07  -6.999122e-07   7.313171e-07  -1.068519e+02 
  5.540000e+02  -2.793706e-07  -2.108327e-07   3.499976e-07  -1.429592e+02 
  5.560000e+02   2.392172e-06  -2.125027e-07   2.401592e-06  -5.076403e+00 
  5.580000e+02   3.503258e-06   1.649507e-06   3.872169e-06   2.521337e+01 
  5.600000e+02   9.819428e-07   3.810168e-06   3.934666e-06   7.554840e+01 
  5.620000e+02  -5.592820e-07   2.019086e-06   2.095114e-06   1.054826e+02 
  5.640000e+02   1.045502e-08  -3.386947e-07   3.388560e-07  -8.823192e+01 
  5.660000e+02  -2.788024e-07   5.798211e-08   2.847678e-07   1.682517e+02 
  5.680000e+02   5.229396e-08   6.310528e-07   6.332158e-07   8.526285e+01 
  5.700000e+02   1.188011e-07   2.180377e-07   2.483025e-07   6.141559e+01 
  5.720000e+02  -6.604898e-07   1.427775e-07   6.757456e-07   1.678021e+02 
  5.740000e+02  -4.348559e-07   9.008867e-07   1.000348e-06   1.157665e+02 
  5.760000e+02   3.260999e-07   3.240090e-07   4.596988e-07   4.481572e+01 
  5.780000e+02   2.889978e-07  -5.701160e-07   6.391807e-07  -6.311907e+01 
  5.800000e+02   1.199745e-06  -4.216097e-07   1.271670e-06  -1.936229e+01 
  5.820000e+02   2.309662e-06   5.165930e-07   2.366729e-06   1.260762e+01 
  5.840000e+02   7.247302e-07   5.825868e-07   9.298608e-07   3.879465e+01 
  5.860000e+02  -5.800215e-07   4.691117e-07   7.459831e-07   1.410346e+02 
  5.880000e+02  -1.120133e-08   1.672382e-07   1.676129e-07   9.383184e+01 
  5.900000e+02   2.513553e-07  -5.390115e-07   5.947377e-07  -6.499911e+01 
  5.920000e+02  -5.111758e-07  -2.277910e-07   5.596333e-07  -1.559812e+02 
  5.940000e+02  -2.165291e-07   3.692421e-07   4.280474e-07   1.203880e+02 
  5.960000e+02   1.495194e-07   5.090308e-08   1.579468e-07   1.880086e+01 
  5.980000e+02  -2.366251e-07  -3.039434e-08   2.385692e-07  -1.726805e+02 
  6.000000e+02  -1.571782e-07   5.741757e-07   5.953005e-07   1.053094e+02 
  6.020000e+02   3.998491e-07  -2.123674e-07   4.527463e-07  -2.797361e+01 
  6.040000e+02   1.770657e-07  -8.926605e-07   9.100522e-07  -7.878059e+01 
  6.060000e+02  -8.256363e-08  -2.749974e-07   2.871243e-07  -1.067115e+02 
  6.080000e+02   3.456146e-07   3.583389e-08   3.474673e-07   5.919370e+00 
  6.100000e+02   7.049325e-08  -7.010579e-07   7.045931e-07  -8.425805e+01 
  6.120000e+02  -2.008287e-07  -4.541395e-07   4.965630e-07  -1.138559e+02 
  6.140000e+02   1.932086e-07  -7.725607e-08   2.080818e-07  -2.179441e+01 
  6.160000e+02   2.894188e-07  -4.770979e-07   5.580194e-07  -5.875802e+01 
  6.180000e+02  -5.206223e-07  -3.260247e-07   6.142798e-07  -1.479443e+02 
  6.200000e+02  -1.478397e-07   2.002576e-07   2.489170e-07   1.264365e+02 
  6.220000e+02   2.252422e-07  -1.268909e-07   2.585253e-07  -2.939488e+01 
  6.240000e+02  -1.796161e-07  -5.242031e-07   5.541216e-07  -1.089138e+02 
  6.260000e+02  -2.274430e-07  -1.810171e-08   2.281622e-07  -1.754495e+02 
