Input File: 0308-01.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  3.080000e+02   6.916149e-08   3.397195e-07   3.466882e-07   7.849274e+01 
  3.100000e+02  -1.461908e-07   4.744456e-08   1.536969e-07   1.620197e+02 
  3.120000e+02  -3.963361e-07   5.368645e-07   6.673124e-07   1.264363e+02 
  3.140000e+02  -2.396305e-07   1.003238e-06   1.031460e-06   1.034338e+02 
  3.160000e+02  -4.254892e-07   8.149712e-07   9.193579e-07   1.175687e+02 
  3.180000e+02  -6.999445e-07   4.537231e-07   8.341384e-07   1.470476e+02 
  3.200000e+02  -2.599229e-07   4.106374e-07   4.859866e-07   1.223327e+02 
  3.220000e+02   1.802657e-07   2.118912e-07   2.781970e-07   4.961063e+01 
  3.240000e+02  -6.395903e-09   2.032025e-07   2.033032e-07   9.180281e+01 
  3.260000e+02  -1.911091e-07   3.884922e-07   4.329537e-07   1.161937e+02 
  3.280000e+02   4.198516e-08   1.856793e-07   1.903669e-07   7.725873e+01 
  3.300000e+02  -3.465029e-09  -2.454604e-07   2.454848e-07  -9.080875e+01 
  3.320000e+02  -1.052169e-07  -3.393079e-07   3.552470e-07  -1.072283e+02 
  3.340000e+02   1.888538e-07  -4.156459e-07   4.565384e-07  -6.556475e+01 
  3.360000e+02   4.239639e-07  -6.128064e-07   7.451691e-07  -5.532297e+01 
  3.380000e+02   2.747863e-07  -8.517126e-08   2.876832e-07  -1.722106e+01 
  3.400000e+02   3.013456e-07   5.024386e-07   5.858786e-07   5.904610e+01 
  3.420000e+02   1.428130e-07   4.439410e-07   4.663466e-07   7.216734e+01 
  3.440000e+02  -4.349496e-07   2.392960e-07   4.964310e-07   1.511817e+02 
  3.460000e+02  -3.719959e-07   3.909588e-07   5.396570e-07   1.335762e+02 
  3.480000e+02   5.190420e-08   4.400027e-08   6.804461e-08   4.028864e+01 
  3.500000e+02  -2.362557e-07  -3.293325e-08   2.385400e-07  -1.720643e+02 
