Input File: 0308-04.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  7.400000e+01   1.718650e-06  -1.640755e-06   2.376096e-06  -4.367172e+01 
  7.600000e+01   8.610247e-07  -1.382884e-06   1.629027e-06  -5.809237e+01 
  7.800000e+01   7.350170e-07   8.997486e-08   7.405035e-07   6.978967e+00 
  8.000000e+01   8.222098e-07   2.970133e-07   8.742115e-07   1.986164e+01 
  8.200000e+01   2.325401e-07  -2.845863e-07   3.675108e-07  -5.074718e+01 
  8.400000e+01  -2.709887e-07  -7.887404e-08   2.822340e-07  -1.637718e+02 
  8.600000e+01   3.060071e-07   3.707314e-08   3.082446e-07   6.907790e+00 
  8.800000e+01   8.708706e-07  -5.673340e-07   1.039367e-06  -3.308248e+01 
  9.000000e+01   7.233109e-07  -6.225848e-07   9.543535e-07  -4.071999e+01 
  9.200000e+01   9.281117e-07  -1.796825e-07   9.453449e-07  -1.095692e+01 
  9.400000e+01   1.400209e-06  -3.169330e-07   1.435629e-06  -1.275382e+01 
  9.600000e+01   1.047245e-06  -2.707668e-07   1.081682e-06  -1.449645e+01 
  9.800000e+01   7.151970e-07   3.399236e-07   7.918679e-07   2.542112e+01 
  1.000000e+02   9.147602e-07   4.202342e-08   9.157249e-07   2.630277e+00 
  1.020000e+02   8.868031e-07  -1.244172e-06   1.527869e-06  -5.452003e+01 
  1.040000e+02   9.153968e-07  -1.467336e-06   1.729458e-06  -5.804203e+01 
  1.060000e+02   1.287794e-06  -1.202320e-06   1.761814e-06  -4.303406e+01 
  1.080000e+02   1.016837e-06  -1.417058e-06   1.744136e-06  -5.433797e+01 
  1.100000e+02  -1.645780e-07  -9.481869e-07   9.623640e-07  -9.984679e+01 
  1.120000e+02  -7.737813e-07  -5.306488e-07   9.382567e-07  -1.455582e+02 
  1.140000e+02  -4.150084e-07  -1.607274e-06   1.659989e-06  -1.044779e+02 
  1.160000e+02  -1.007198e-07  -2.213032e-06   2.215323e-06  -9.260585e+01 
  1.180000e+02   1.136729e-07  -1.272282e-06   1.277350e-06  -8.489442e+01 
  1.200000e+02   8.545944e-07  -3.291016e-07   9.157725e-07  -2.106154e+01 
  1.220000e+02   7.224407e-07   8.026573e-08   7.268860e-07   6.339763e+00 
  1.240000e+02  -1.469456e-07   5.399684e-07   5.596061e-07   1.052236e+02 
  1.260000e+02  -7.331595e-09   4.992276e-07   4.992814e-07   9.084138e+01 
  1.280000e+02   6.285302e-07  -2.907984e-07   6.925417e-07  -2.482829e+01 
  1.300000e+02   3.207732e-07  -2.351987e-07   3.977611e-07  -3.624977e+01 
  1.320000e+02   4.559134e-08   4.746179e-07   4.768026e-07   8.451305e+01 
  1.340000e+02   3.834026e-07   3.558025e-07   5.230612e-07   4.286170e+01 
  1.360000e+02   2.922387e-07  -3.530438e-07   4.583050e-07  -5.038309e+01 
  1.380000e+02  -4.283843e-07  -2.431412e-07   4.925756e-07  -1.504217e+02 
  1.400000e+02  -9.941004e-07   3.932253e-07   1.069047e-06   1.584183e+02 
  1.420000e+02  -2.138808e-06  -3.490077e-06   4.093305e-06  -1.215010e+02 
  1.440000e+02   1.153279e-06  -2.453251e-05   2.455960e-05  -8.730849e+01 
  1.460000e+02   2.187572e-05  -4.997730e-05   5.455527e-05  -6.636037e+01 
  1.480000e+02   3.891462e-05  -4.158138e-05   5.695049e-05  -4.689746e+01 
  1.500000e+02   2.454245e-05  -1.225190e-05   2.743066e-05  -2.652895e+01 
  1.520000e+02   4.862643e-06   7.978815e-07   4.927669e-06   9.318279e+00 
  1.540000e+02   9.836720e-07   3.881611e-07   1.057487e-06   2.153440e+01 
  1.560000e+02   9.760080e-07  -4.115577e-07   1.059232e-06  -2.286391e+01 
  1.580000e+02   4.112845e-08   6.507577e-07   6.520561e-07   8.638367e+01 
  1.600000e+02   2.293423e-07   1.141187e-06   1.164005e-06   7.863673e+01 
  1.620000e+02   1.088442e-08   3.947248e-08   4.094566e-08   7.458396e+01 
  1.640000e+02  -7.573962e-07   7.425874e-10   7.573965e-07   1.799438e+02 
  1.660000e+02  -4.897586e-07   2.532194e-07   5.513470e-07   1.526597e+02 
  1.680000e+02  -2.597230e-07  -1.041927e-06   1.073810e-06  -1.039970e+02 
  1.700000e+02  -1.085083e-06  -1.621507e-06   1.951074e-06  -1.237897e+02 
  1.720000e+02  -7.491024e-07  -4.528948e-07   8.753674e-07  -1.488435e+02 
  1.740000e+02   3.320103e-07  -2.690831e-07   4.273600e-07  -3.902359e+01 
  1.760000e+02  -8.535555e-07  -1.254110e-06   1.517020e-06  -1.242394e+02 
  1.780000e+02  -4.025635e-06  -1.594565e-06   4.329940e-06  -1.583913e+02 
  1.800000e+02  -5.187251e-06  -1.923206e-06   5.532295e-06  -1.596574e+02 
  1.820000e+02  -3.585554e-06  -2.064653e-06   4.137511e-06  -1.500656e+02 
  1.840000e+02  -1.986266e-06  -9.512995e-07   2.202322e-06  -1.544084e+02 
  1.860000e+02  -4.450503e-07   1.462293e-07   4.684578e-07   1.618111e+02 
  1.880000e+02   8.256901e-07  -3.823356e-07   9.099146e-07  -2.484649e+01 
  1.900000e+02   6.924679e-07  -6.934756e-07   9.800103e-07  -4.504165e+01 
  1.920000e+02   6.779611e-07   2.779405e-07   7.327224e-07   2.229192e+01 
  1.940000e+02   1.385433e-06   3.751088e-07   1.435316e-06   1.514973e+01 
  1.960000e+02   7.197595e-07  -1.945518e-07   7.455898e-07  -1.512565e+01 
  1.980000e+02  -2.284695e-07   2.513791e-07   3.396906e-07   1.322666e+02 
  2.000000e+02   2.401465e-07   5.881575e-07   6.352949e-07   6.778965e+01 
  2.020000e+02   3.340953e-07  -3.275487e-07   4.678759e-07  -4.443311e+01 
  2.040000e+02  -4.883207e-07  -2.712446e-07   5.585972e-07  -1.509494e+02 
  2.060000e+02  -2.261648e-07   7.164954e-07   7.513428e-07   1.075185e+02 
  2.080000e+02   3.336868e-07   6.422002e-07   7.237182e-07   6.254364e+01 
  2.100000e+02  -3.652717e-07   2.651743e-07   4.513766e-07   1.440217e+02 
  2.120000e+02  -3.388566e-07   6.998052e-07   7.775288e-07   1.158370e+02 
  2.140000e+02   6.581243e-07   1.385850e-07   6.725573e-07   1.189137e+01 
  2.160000e+02   6.894856e-07  -8.854152e-07   1.122208e-06  -5.209159e+01 
  2.180000e+02   3.014848e-07  -4.647880e-07   5.540045e-07  -5.703054e+01 
  2.200000e+02   1.022598e-06   3.058130e-08   1.023055e-06   1.712948e+00 
  2.220000e+02   9.401529e-07  -5.282046e-07   1.078373e-06  -2.932851e+01 
  2.240000e+02  -1.488767e-07  -3.363181e-07   3.677963e-07  -1.138774e+02 
  2.260000e+02  -6.541468e-08   5.864863e-07   5.901231e-07   9.636427e+01 
  2.280000e+02   5.365014e-07   4.372102e-08   5.382799e-07   4.658901e+00 
  2.300000e+02  -1.937456e-07  -3.669094e-07   4.149215e-07  -1.178362e+02 
  2.320000e+02  -7.282300e-07   4.298888e-07   8.456496e-07   1.494458e+02 
  2.340000e+02   4.555287e-08   2.176905e-07   2.224055e-07   7.818109e+01 
  2.360000e+02   3.393083e-08  -6.963429e-07   6.971691e-07  -8.721033e+01 
  2.380000e+02  -5.798973e-07   1.043161e-07   5.892052e-07   1.698023e+02 
  2.400000e+02  -1.515784e-07   8.428083e-07   8.563304e-07   1.001956e+02 
  2.420000e+02   2.165725e-07  -1.501896e-07   2.635537e-07  -3.474068e+01 
  2.440000e+02  -5.613680e-07  -4.555008e-07   7.229211e-07  -1.409437e+02 
  2.460000e+02  -3.445755e-07   2.300695e-07   4.143239e-07   1.462694e+02 
  2.480000e+02   4.981322e-07  -1.835627e-07   5.308775e-07  -2.022894e+01 
  2.500000e+02   1.521325e-07  -7.963008e-07   8.107029e-07  -7.918402e+01 
  2.520000e+02  -1.369960e-07   3.109583e-07   3.397984e-07   1.137764e+02 
  2.540000e+02   6.826875e-07   5.964131e-07   9.065158e-07   4.114129e+01 
  2.560000e+02   6.218529e-07  -3.909148e-07   7.345171e-07  -3.215466e+01 
  2.580000e+02  -2.035223e-07  -2.686126e-07   3.370075e-07  -1.271505e+02 
  2.600000e+02   4.580404e-07   4.880335e-07   6.693114e-07   4.681582e+01 
  2.620000e+02   8.382101e-07  -6.012392e-08   8.403637e-07  -4.102738e+00 
  2.640000e+02  -3.812870e-07   1.657927e-08   3.816473e-07   1.775102e+02 
  2.660000e+02  -7.624098e-07   1.117823e-06   1.353069e-06   1.242959e+02 
  2.680000e+02   1.634694e-07   8.835646e-07   8.985592e-07   7.951815e+01 
  2.700000e+02  -4.725606e-07   1.578071e-07   4.982134e-07   1.615338e+02 
  2.720000e+02  -1.123259e-06   7.055117e-07   1.326446e-06   1.478673e+02 
  2.740000e+02  -2.021296e-07   7.585062e-07   7.849764e-07   1.049216e+02 
  2.760000e+02   3.002732e-08  -3.891365e-07   3.902933e-07  -8.558756e+01 
  2.780000e+02  -8.167762e-07  -8.066773e-08   8.207500e-07  -1.743595e+02 
  2.800000e+02  -3.899960e-07   6.970456e-07   7.987298e-07   1.192269e+02 
  2.820000e+02   2.285872e-07   1.199800e-07   2.581614e-07   2.769391e+01 
  2.840000e+02  -6.290767e-07  -1.818690e-07   6.548388e-07  -1.638752e+02 
  2.860000e+02  -2.446035e-07   7.394908e-07   7.788951e-07   1.083028e+02 
  2.880000e+02   1.077629e-06   6.832598e-07   1.275981e-06   3.237633e+01 
  2.900000e+02   2.806520e-07  -1.078610e-07   3.006652e-07  -2.102292e+01 
  2.920000e+02  -8.355249e-07   4.612358e-07   9.543796e-07   1.510999e+02 
  2.940000e+02   3.443241e-07   8.715791e-07   9.371282e-07   6.844312e+01 
  2.960000e+02   5.562419e-07  -1.759335e-07   5.834018e-07  -1.755162e+01 
  2.980000e+02  -9.926667e-07  -9.767879e-08   9.974610e-07  -1.743802e+02 
  3.000000e+02  -1.243361e-06   1.115986e-06   1.670740e-06   1.380902e+02 
  3.020000e+02  -3.132871e-07   2.924620e-07   4.285823e-07   1.369690e+02 
  3.040000e+02  -8.154028e-07  -3.621151e-07   8.921934e-07  -1.560543e+02 
  3.060000e+02  -1.048845e-06   1.250649e-07   1.056275e-06   1.732001e+02 
  3.080000e+02   1.892003e-07  -4.414759e-07   4.803100e-07  -6.680180e+01 
  3.100000e+02   4.784427e-08  -1.396149e-06   1.396969e-06  -8.803731e+01 
  3.120000e+02  -5.305690e-07   9.001221e-08   5.381502e-07   1.703713e+02 
  3.140000e+02   3.059868e-07   1.239018e-06   1.276242e-06   7.612785e+01 
  3.160000e+02   5.054185e-07   2.353666e-07   5.575350e-07   2.497076e+01 
  3.180000e+02  -1.029741e-06   2.455277e-07   1.058608e-06   1.665890e+02 
  3.200000e+02  -7.153025e-07   1.327116e-06   1.507613e-06   1.183242e+02 
  3.220000e+02   3.417204e-07   6.336260e-07   7.198992e-07   6.166160e+01 
  3.240000e+02  -2.695090e-07  -2.204199e-07   3.481667e-07  -1.407217e+02 
  3.260000e+02  -4.816376e-07   9.169128e-07   1.035714e-06   1.177121e+02 
  3.280000e+02   7.306423e-07   6.515409e-07   9.789503e-07   4.172457e+01 
  3.300000e+02   2.461077e-07  -6.487196e-07   6.938344e-07  -6.922453e+01 
  3.320000e+02  -1.042293e-06   6.893322e-08   1.044570e-06   1.762162e+02 
  3.340000e+02   2.756859e-08   1.048470e-06   1.048833e-06   8.849380e+01 
  3.360000e+02   4.822379e-07  -4.641069e-07   6.692896e-07  -4.390241e+01 
  3.380000e+02  -9.185541e-07  -7.753609e-07   1.202051e-06  -1.398319e+02 
  3.400000e+02  -9.143773e-07   6.147255e-07   1.101805e-06   1.460875e+02 
  3.420000e+02   2.973222e-07  -1.446436e-07   3.306392e-07  -2.594235e+01 
  3.440000e+02  -8.685818e-07  -1.071966e-06   1.379690e-06  -1.290168e+02 
  3.460000e+02  -1.120874e-06   5.350947e-07   1.242049e-06   1.544806e+02 
  3.480000e+02   7.190409e-07   1.027745e-06   1.254304e-06   5.502221e+01 
  3.500000e+02   5.302699e-07  -8.215556e-07   9.778240e-07  -5.715993e+01 
  3.520000e+02  -1.238016e-06   5.492664e-08   1.239234e-06   1.774596e+02 
  3.540000e+02  -8.022171e-08   1.188548e-06   1.191253e-06   9.386135e+01 
  3.560000e+02   9.695718e-07  -4.609867e-07   1.073582e-06  -2.542893e+01 
  3.580000e+02  -8.203017e-07  -1.036917e-06   1.322154e-06  -1.283474e+02 
  3.600000e+02  -6.318259e-07   1.336549e-06   1.478366e-06   1.153015e+02 
  3.620000e+02   2.230664e-07   4.315391e-07   4.857825e-07   6.266515e+01 
  3.640000e+02  -2.679339e-06  -2.537113e-06   3.689959e-06  -1.365618e+02 
  3.660000e+02  -4.569423e-06  -2.436667e-06   5.178510e-06  -1.519310e+02 
  3.680000e+02  -7.843875e-07  -1.415021e-06   1.617884e-06  -1.190009e+02 
  3.700000e+02   2.946104e-07  -2.144616e-06   2.164757e-06  -8.217812e+01 
  3.720000e+02  -9.820852e-07  -8.817015e-07   1.319806e-06  -1.380830e+02 
  3.740000e+02   1.988487e-06   2.556393e-06   3.238707e-06   5.212248e+01 
  3.760000e+02   3.559678e-06   2.204707e-06   4.187128e-06   3.177224e+01 
  3.780000e+02  -9.582137e-07   8.999323e-07   1.314554e-06   1.367965e+02 
  3.800000e+02  -1.490077e-06   1.796649e-06   2.334155e-06   1.296711e+02 
  3.820000e+02   1.888502e-06   4.160718e-07   1.933793e-06   1.242482e+01 
  3.840000e+02  -1.979783e-06  -2.785152e-07   1.999278e-06  -1.719922e+02 
  3.860000e+02  -1.519106e-05   7.080114e-06   1.675996e-05   1.550111e+02 
  3.880000e+02  -2.667282e-05   3.548493e-06   2.690783e-05   1.724220e+02 
  3.900000e+02  -2.370430e-05  -1.060504e-05   2.596845e-05  -1.558968e+02 
  3.920000e+02  -1.255853e-05  -8.546216e-06   1.519060e-05  -1.457643e+02 
  3.940000e+02  -1.261479e-06  -9.122664e-07   1.556779e-06  -1.441266e+02 
  3.960000e+02   8.271871e-06  -7.611232e-06   1.124076e-05  -4.261822e+01 
  3.980000e+02   9.643080e-06  -1.729856e-06   9.797010e-06  -1.017002e+01 
  4.000000e+02   4.356588e-06   1.363934e-05   1.431822e-05   7.228581e+01 
  4.020000e+02   3.439114e-06   4.483698e-06   5.650757e-06   5.251085e+01 
  4.040000e+02  -6.101409e-06  -4.416313e-06   7.531999e-06  -1.441023e+02 
  4.060000e+02  -2.610721e-05  -5.233535e-05   5.848569e-05  -1.165121e+02 
  4.080000e+02   1.454730e-04  -4.415734e-04   4.649188e-04  -7.176592e+01 
  4.100000e+02   8.431028e-04  -9.656656e-04   1.281925e-03  -4.887646e+01 
  4.120000e+02   1.398683e-03  -7.594564e-04   1.591568e-03  -2.850107e+01 
  4.140000e+02   9.372475e-04  -1.413565e-04   9.478473e-04  -8.576756e+00 
  4.160000e+02   2.205301e-04   5.468640e-05   2.272094e-04   1.392710e+01 
  4.180000e+02   5.434785e-06   1.995841e-05   2.068514e-05   7.476737e+01 
  4.200000e+02   2.538558e-06   7.294477e-06   7.723579e-06   7.081155e+01 
  4.220000e+02  -8.202723e-06  -4.309775e-06   9.266004e-06  -1.522822e+02 
  4.240000e+02  -5.983579e-06  -6.615394e-07   6.020038e-06  -1.736910e+02 
  4.260000e+02   3.757749e-06   1.072250e-06   3.907735e-06   1.592577e+01 
  4.280000e+02   4.606045e-07  -2.580723e-06   2.621505e-06  -7.988046e+01 
  4.300000e+02  -6.290863e-06  -3.603739e-06   7.249958e-06  -1.501936e+02 
  4.320000e+02   9.275892e-07  -1.906708e-05   1.908963e-05  -8.721482e+01 
  4.340000e+02   1.678145e-05  -3.685787e-05   4.049839e-05  -6.552014e+01 
  4.360000e+02   2.026328e-05  -2.375234e-05   3.122137e-05  -4.953228e+01 
  4.380000e+02   1.036488e-05  -2.367793e-06   1.063190e-05  -1.286805e+01 
  4.400000e+02   3.546221e-06   3.081651e-07   3.559586e-06   4.966501e+00 
  4.420000e+02  -6.956963e-07  -7.569058e-07   1.028056e-06  -1.325871e+02 
  4.440000e+02  -1.724181e-06   2.139217e-06   2.747553e-06   1.288684e+02 
  4.460000e+02   8.047395e-07   1.344905e-06   1.567283e-06   5.910532e+01 
  4.480000e+02   4.004052e-08  -1.799457e-06   1.799902e-06  -8.872530e+01 
  4.500000e+02  -1.652919e-06   4.966480e-08   1.653665e-06   1.782789e+02 
  4.520000e+02  -2.062910e-07   1.555120e-06   1.568743e-06   9.755633e+01 
  4.540000e+02  -8.485580e-07  -2.019420e-06   2.190458e-06  -1.127921e+02 
  4.560000e+02  -3.227134e-06  -5.357008e-06   6.253953e-06  -1.210653e+02 
  4.580000e+02  -4.495484e-07  -4.215937e-06   4.239837e-06  -9.608649e+01 
  4.600000e+02   2.076065e-06  -2.499057e-06   3.248897e-06  -5.028225e+01 
  4.620000e+02   8.107965e-08  -1.389361e-06   1.391725e-06  -8.666014e+01 
  4.640000e+02  -7.049874e-07   6.130098e-07   9.342314e-07   1.389920e+02 
  4.660000e+02   1.293378e-06   5.517796e-07   1.406160e-06   2.310401e+01 
  4.680000e+02   7.052216e-07  -7.781006e-07   1.050132e-06  -4.781281e+01 
  4.700000e+02  -8.517270e-07   2.483686e-07   8.872011e-07   1.637430e+02 
  4.720000e+02   9.372756e-08   1.435358e-06   1.438415e-06   8.626394e+01 
  4.740000e+02   4.745839e-07  -5.688277e-08   4.779807e-07  -6.834764e+00 
  4.760000e+02  -1.148507e-06  -5.145282e-07   1.258494e-06  -1.558677e+02 
  4.780000e+02  -1.120543e-06   1.784255e-07   1.134659e-06   1.709527e+02 
  4.800000e+02   1.627934e-07  -7.870348e-07   8.036948e-07  -7.831351e+01 
  4.820000e+02  -3.973513e-07  -1.439615e-06   1.493446e-06  -1.054301e+02 
  4.840000e+02  -5.288550e-07   3.112553e-07   6.136509e-07   1.495212e+02 
  4.860000e+02   4.872378e-07   8.844408e-07   1.009770e-06   6.114966e+01 
  4.880000e+02   5.864132e-08  -2.385071e-07   2.456103e-07  -7.618678e+01 
  4.900000e+02  -7.866871e-07   3.415339e-07   8.576258e-07   1.565323e+02 
  4.920000e+02   5.098572e-07   1.150871e-06   1.258753e-06   6.610577e+01 
  4.940000e+02   1.348213e-06   1.795779e-07   1.360120e-06   7.586968e+00 
  4.960000e+02  -2.928341e-08   3.117116e-07   3.130841e-07   9.536683e+01 
  4.980000e+02  -1.089737e-06   1.263633e-06   1.668620e-06   1.307740e+02 
  5.000000e+02  -4.490915e-07  -2.432787e-07   5.107520e-07  -1.515550e+02 
  5.020000e+02  -3.088800e-07  -1.222735e-06   1.261145e-06  -1.041771e+02 
  5.040000e+02  -5.646821e-07   8.552128e-08   5.711215e-07   1.713880e+02 
  5.060000e+02   7.679394e-07   4.121143e-07   8.715326e-07   2.822021e+01 
  5.080000e+02   1.465928e-06  -3.559043e-08   1.466360e-06  -1.390778e+00 
  5.100000e+02   3.189317e-07   9.991195e-07   1.048788e-06   7.229625e+01 
  5.120000e+02   7.452046e-08   1.465178e-06   1.467072e-06   8.708839e+01 
  5.140000e+02   4.929496e-07   2.278793e-07   5.430730e-07   2.481002e+01 
  5.160000e+02  -1.249683e-07  -2.370943e-07   2.680126e-07  -1.177929e+02 
  5.180000e+02   5.538984e-07   1.516128e-06   1.614140e-06   6.993085e+01 
  5.200000e+02  -2.519743e-08   3.332063e-06   3.332158e-06   9.043327e+01 
  5.220000e+02  -3.249887e-06   1.072685e-06   3.422341e-06   1.617336e+02 
  5.240000e+02  -2.587828e-06  -1.316498e-06   2.903450e-06  -1.530363e+02 
  5.260000e+02   2.127881e-07  -5.595274e-07   5.986232e-07  -6.917820e+01 
  5.280000e+02   2.397969e-07  -4.746516e-07   5.317863e-07  -6.319681e+01 
  5.300000e+02  -5.562862e-07  -4.943264e-07   7.441861e-07  -1.383751e+02 
  5.320000e+02   9.650534e-08   5.384900e-08   1.105124e-07   2.916107e+01 
  5.340000e+02   1.031366e-06  -1.706802e-07   1.045393e-06  -9.396688e+00 
  5.360000e+02   3.898846e-07   1.137806e-07   4.061478e-07   1.626891e+01 
  5.380000e+02  -2.966233e-07   6.961513e-07   7.567113e-07   1.130784e+02 
  5.400000e+02   2.499158e-07   6.493009e-09   2.500002e-07   1.488254e+00 
  5.420000e+02   2.608114e-07  -3.249487e-07   4.166704e-07  -5.124866e+01 
  5.440000e+02  -6.531246e-07   8.287770e-07   1.055198e-06   1.282402e+02 
  5.460000e+02  -5.190230e-07   7.093553e-07   8.789595e-07   1.261923e+02 
  5.480000e+02  -9.029820e-08  -5.098852e-07   5.178192e-07  -1.000427e+02 
  5.500000e+02  -5.193442e-07  -3.633757e-07   6.338456e-07  -1.450202e+02 
  5.520000e+02  -2.035510e-07   3.957086e-07   4.449925e-07   1.172211e+02 
  5.540000e+02   3.637078e-07  -3.014917e-07   4.724199e-07  -3.965667e+01 
  5.560000e+02   4.493690e-07  -1.255610e-06   1.333600e-06  -7.030827e+01 
  5.580000e+02   1.296772e-06  -4.192762e-07   1.362868e-06  -1.791721e+01 
  5.600000e+02   1.581195e-06   4.052167e-07   1.632293e-06   1.437398e+01 
  5.620000e+02   2.593765e-07  -2.549660e-07   3.637085e-07  -4.450869e+01 
  5.640000e+02  -4.930627e-07   7.916549e-09   4.931262e-07   1.790801e+02 
  5.660000e+02   6.743069e-08   5.982271e-07   6.020155e-07   8.356890e+01 
  5.680000e+02   3.217810e-07   5.422155e-08   3.263173e-07   9.564746e+00 
  5.700000e+02  -1.870509e-07  -3.327142e-08   1.899869e-07  -1.699141e+02 
  5.720000e+02   1.306089e-07   3.842312e-07   4.058230e-07   7.122594e+01 
  5.740000e+02   6.433945e-07  -4.442785e-08   6.449266e-07  -3.950133e+00 
  5.760000e+02  -1.330281e-09  -4.308036e-07   4.308056e-07  -9.017692e+01 
  5.780000e+02  -4.275057e-07  -1.999537e-07   4.719561e-07  -1.549335e+02 
  5.800000e+02   4.875345e-07  -6.466071e-07   8.098090e-07  -5.298412e+01 
  5.820000e+02   8.601646e-07  -8.999069e-07   1.244876e-06  -4.629351e+01 
  5.840000e+02   1.678135e-07  -3.558339e-08   1.715446e-07  -1.197175e+01 
  5.860000e+02   2.574644e-07   4.862174e-07   5.501775e-07   6.209765e+01 
  5.880000e+02   2.409292e-07   3.327723e-08   2.432165e-07   7.863956e+00 
  5.900000e+02  -5.166048e-07   4.393013e-08   5.184692e-07   1.751395e+02 
  5.920000e+02  -4.885506e-07   4.637515e-07   6.736076e-07   1.364917e+02 
  5.940000e+02   2.431152e-07  -2.297477e-10   2.431153e-07  -5.414539e-02 
  5.960000e+02  -2.785123e-08  -3.476781e-07   3.487918e-07  -9.457997e+01 
  5.980000e+02  -2.331958e-07   2.736858e-07   3.595611e-07   1.304329e+02 
  6.000000e+02   2.511810e-07   5.499183e-07   6.045676e-07   6.545094e+01 
  6.020000e+02   1.704619e-07  -1.024357e-07   1.988726e-07  -3.100293e+01 
  6.040000e+02  -2.547024e-07   5.944119e-08   2.615465e-07   1.668637e+02 
  6.060000e+02   1.596116e-07   4.170117e-07   4.465138e-07   6.905560e+01 
  6.080000e+02   3.904150e-07   8.156197e-08   3.988436e-07   1.180000e+01 
  6.100000e+02  -2.021477e-07  -9.379202e-08   2.228467e-07  -1.551098e+02 
  6.120000e+02  -1.366543e-07   4.123774e-07   4.344301e-07   1.083342e+02 
  6.140000e+02   1.720033e-07   2.691770e-07   3.194392e-07   5.742155e+01 
  6.160000e+02  -1.609771e-07  -1.120848e-07   1.961547e-07  -1.451514e+02 
  6.180000e+02  -3.705385e-07   1.438249e-07   3.974725e-07   1.587862e+02 
  6.200000e+02   1.080992e-07   8.647510e-08   1.384319e-07   3.865842e+01 
  6.220000e+02  -7.899834e-08  -4.265353e-07   4.337892e-07  -1.004928e+02 
  6.240000e+02  -4.279204e-07  -2.512371e-07   4.962216e-07  -1.495823e+02 
  6.260000e+02   1.380832e-07   2.983020e-07   3.287112e-07   6.516070e+01 
  6.280000e+02   3.923928e-07   1.044583e-07   4.060586e-07   1.490691e+01 
