Input File: 0308-17.78d
Measure Group: FFT
Measurement: FFT 2
Num of extracted Points: 801
Start Freq: -0 Hz
Span: 1.6 kHz
FFT Lines:  800 
Window: BMH
Averaging Mode: None

    X[Hz]          R[Vpk]         I[Vpk]        Mag[Vpk]        P[deg]     
  4.020000e+02  -2.842551e-06   2.570037e-06   3.832125e-06   1.378823e+02 
  4.040000e+02   1.901338e-06  -1.503920e-06   2.424224e-06  -3.834328e+01 
  4.060000e+02   3.726113e-05   6.264146e-08   3.726118e-05   9.632257e-02 
  4.080000e+02   1.974585e-04   2.006069e-04   2.814836e-04   4.545315e+01 
  4.100000e+02   2.779865e-04   6.946412e-04   7.481998e-04   6.818934e+01 
  4.120000e+02   3.542286e-05   8.974238e-04   8.981227e-04   8.773961e+01 
  4.140000e+02  -1.433169e-04   4.919462e-04   5.123971e-04   1.062422e+02 
  4.160000e+02  -6.767218e-05   9.302842e-05   1.150383e-04   1.260335e+02 
  4.180000e+02  -8.402329e-06  -3.779977e-07   8.410827e-06  -1.774241e+02 
  4.200000e+02  -9.010221e-07   2.895686e-06   3.032628e-06   1.072841e+02 
  4.220000e+02   2.685959e-06  -4.388022e-08   2.686317e-06  -9.359518e-01 
  4.240000e+02  -1.180922e-06  -3.133587e-06   3.348723e-06  -1.106494e+02 
  4.260000e+02  -1.740093e-06   1.495799e-06   2.294633e-06   1.393174e+02 
  4.280000e+02   1.289841e-06  -1.434593e-07   1.297794e-06  -6.346494e+00 
  4.300000e+02   3.472384e-07  -1.735153e-06   1.769557e-06  -7.868346e+01 
  4.320000e+02  -1.279448e-06   9.463152e-07   1.591383e-06   1.435123e+02 
  4.340000e+02   1.661526e-06   1.585302e-06   2.296487e-06   4.365515e+01 
  4.360000e+02   3.982984e-07  -6.510760e-07   7.632441e-07  -5.854362e+01 
  4.380000e+02  -1.254354e-06  -3.091978e-07   1.291901e-06  -1.661527e+02 
  4.400000e+02   2.673266e-07   8.912030e-07   9.304334e-07   7.330277e+01 
  4.420000e+02   8.116977e-07  -1.111470e-06   1.376306e-06  -5.385964e+01 
  4.440000e+02  -1.117968e-06  -6.426666e-07   1.289524e-06  -1.501074e+02 
  4.460000e+02  -7.029254e-07   6.497091e-07   9.571969e-07   1.372530e+02 
  4.480000e+02   5.546637e-07  -6.188161e-08   5.581049e-07  -6.365936e+00 
  4.500000e+02  -7.299741e-07  -7.625392e-07   1.055618e-06  -1.337501e+02 
  4.520000e+02  -3.661661e-07   7.197010e-07   8.074944e-07   1.169659e+02 
  4.540000e+02   6.797538e-07   3.048230e-07   7.449713e-07   2.415296e+01 
  4.560000e+02   2.213803e-07  -8.245902e-07   8.537905e-07  -7.497199e+01 
  4.580000e+02  -9.483291e-07   4.695486e-07   1.058208e-06   1.536585e+02 
  4.600000e+02   8.004061e-08   3.687217e-07   3.773092e-07   7.775248e+01 
  4.620000e+02   1.975040e-07  -3.645798e-07   4.146399e-07  -6.155423e+01 
  4.640000e+02  -9.028790e-07   1.140428e-07   9.100529e-07   1.728011e+02 
  4.660000e+02   2.791605e-07   9.846733e-07   1.023480e-06   7.417166e+01 
  4.680000e+02   5.901251e-07  -5.847516e-08   5.930152e-07  -5.658932e+00 
  4.700000e+02  -3.272758e-07  -6.216413e-07   7.025292e-07  -1.177655e+02 
  4.720000e+02  -2.665097e-07   7.022302e-07   7.511023e-07   1.107827e+02 
  4.740000e+02   2.902807e-07   6.096884e-08   2.966144e-07   1.186165e+01 
  4.760000e+02  -2.800323e-07  -6.249951e-07   6.848628e-07  -1.141350e+02 
  4.780000e+02  -1.017875e-06   3.465609e-08   1.018464e-06   1.780500e+02 
  4.800000e+02  -3.378704e-09  -4.002057e-07   4.002200e-07  -9.048370e+01 
  4.820000e+02  -9.087223e-08  -9.175988e-07   9.220875e-07  -9.565571e+01 
  4.840000e+02  -7.756909e-07  -2.681650e-07   8.207367e-07  -1.609292e+02 
  4.860000e+02   8.787100e-08   5.913812e-07   5.978737e-07   8.154848e+01 
  4.880000e+02  -2.368908e-08   6.305116e-08   6.735444e-08   1.105918e+02 
  4.900000e+02  -5.223559e-07   6.681793e-08   5.266121e-07   1.727105e+02 
  4.920000e+02   8.936718e-08   8.845578e-07   8.890607e-07   8.423096e+01 
  4.940000e+02   6.943767e-07  -6.838393e-08   6.977359e-07  -5.624493e+00 
  4.960000e+02   1.285045e-07  -5.866971e-07   6.006054e-07  -7.764558e+01 
  4.980000e+02  -1.841669e-07   8.193264e-08   2.015698e-07   1.560165e+02 
  5.000000e+02   6.169676e-07  -1.215928e-08   6.170874e-07  -1.129047e+00 
  5.020000e+02   2.598968e-07  -1.089126e-07   2.817948e-07  -2.273666e+01 
  5.040000e+02  -3.899686e-07   5.328894e-07   6.603383e-07   1.261967e+02 
  5.060000e+02   3.385714e-07   7.657694e-07   8.372774e-07   6.614822e+01 
  5.080000e+02   2.909565e-07   1.231637e-07   3.159509e-07   2.294324e+01 
  5.100000e+02  -1.109460e-07  -1.275356e-07   1.690395e-07  -1.310207e+02 
  5.120000e+02   4.631945e-07   3.054041e-07   5.548160e-07   3.339858e+01 
  5.140000e+02   5.575804e-07  -2.008092e-07   5.926384e-07  -1.980618e+01 
  5.160000e+02   1.429094e-07   2.687879e-08   1.454152e-07   1.065191e+01 
  5.180000e+02  -1.886188e-07   1.251024e-06   1.265163e-06   9.857399e+01 
  5.200000e+02  -5.984871e-07   5.795188e-07   8.330839e-07   1.359225e+02 
  5.220000e+02  -9.337920e-07  -7.589579e-07   1.203322e-06  -1.408968e+02 
  5.240000e+02  -3.196074e-07  -9.949920e-08   3.347371e-07  -1.627077e+02 
  5.260000e+02   2.055352e-07   4.999123e-07   5.405156e-07   6.765035e+01 
  5.280000e+02  -1.517549e-07  -1.844118e-07   2.388247e-07  -1.294514e+02 
  5.300000e+02  -5.218596e-07  -1.544156e-08   5.220880e-07  -1.783051e+02 
  5.320000e+02   1.414456e-07   1.415931e-07   2.001387e-07   4.502985e+01 
  5.340000e+02   5.746584e-07  -4.788487e-07   7.480164e-07  -3.980361e+01 
  5.360000e+02   2.502920e-07  -6.402369e-07   6.874223e-07  -6.864765e+01 
  5.380000e+02   4.638973e-07  -2.014145e-07   5.057356e-07  -2.346947e+01 
  5.400000e+02   5.915849e-07  -7.639043e-07   9.661898e-07  -5.224498e+01 
  5.420000e+02   1.217825e-07  -7.922092e-07   8.015151e-07  -8.126060e+01 
  5.440000e+02  -3.721357e-07   7.861845e-09   3.722187e-07   1.787897e+02 
  5.460000e+02   2.194634e-07  -1.522675e-07   2.671134e-07  -3.475358e+01 
  5.480000e+02  -2.014108e-07  -3.127776e-07   3.720164e-07  -1.227792e+02 
  5.500000e+02  -6.108404e-07  -2.740039e-07   6.694805e-07  -1.558405e+02 
  5.520000e+02   1.358881e-07  -7.830463e-09   1.361135e-07  -3.297985e+00 
  5.540000e+02  -1.179859e-07  -6.990695e-07   7.089561e-07  -9.957984e+01 
  5.560000e+02  -3.550937e-07  -4.386139e-07   5.643348e-07  -1.289930e+02 
  5.580000e+02  -2.149820e-07   4.780543e-07   5.241690e-07   1.142135e+02 
  5.600000e+02   2.061313e-07  -6.370728e-08   2.157516e-07  -1.717437e+01 
  5.620000e+02  -1.086782e-07  -1.495709e-07   1.848848e-07  -1.260022e+02 
  5.640000e+02  -2.414990e-07   2.167827e-07   3.245250e-07   1.380871e+02 
  5.660000e+02   1.022530e-07   4.568352e-08   1.119941e-07   2.407363e+01 
  5.680000e+02  -2.430301e-07  -2.256468e-07   3.316325e-07  -1.371241e+02 
  5.700000e+02  -2.080165e-07   3.792759e-07   4.325750e-07   1.187429e+02 
  5.720000e+02   4.931255e-07   5.085401e-07   7.083684e-07   4.588165e+01 
  5.740000e+02   5.607705e-07  -1.179715e-07   5.730452e-07  -1.188030e+01 
  5.760000e+02   3.979801e-08  -1.885935e-07   1.927470e-07  -7.808397e+01 
  5.780000e+02   3.261428e-07  -1.150166e-07   3.458293e-07  -1.942556e+01 
  5.800000e+02   3.154650e-07  -4.892320e-07   5.821221e-07  -5.718540e+01 
  5.820000e+02  -2.307416e-07  -4.208099e-07   4.799194e-07  -1.187372e+02 
  5.840000e+02   1.080841e-08   3.300423e-07   3.302193e-07   8.812431e+01 
  5.860000e+02   3.963187e-07   5.979690e-08   4.008044e-07   8.580117e+00 
  5.880000e+02   1.386344e-07  -2.759365e-07   3.088049e-07  -6.332439e+01 
  5.900000e+02  -5.210744e-08   1.242494e-07   1.347335e-07   1.127521e+02 
  5.920000e+02   6.079767e-07  -1.799678e-07   6.340537e-07  -1.648933e+01 
  5.940000e+02   5.221372e-07  -4.665073e-07   7.001831e-07  -4.177943e+01 
  5.960000e+02  -7.390947e-08  -2.207662e-07   2.328097e-07  -1.085098e+02 
  5.980000e+02   3.685462e-07   5.882920e-08   3.732120e-07   9.069326e+00 
  6.000000e+02   1.880731e-07  -2.047700e-07   2.780328e-07  -4.743376e+01 
  6.020000e+02  -8.261143e-08  -1.633953e-07   1.830920e-07  -1.168208e+02 
  6.040000e+02   2.000023e-07   5.116597e-07   5.493601e-07   6.864999e+01 
  6.060000e+02   3.062070e-07  -1.784402e-07   3.544061e-07  -3.023123e+01 
  6.080000e+02  -3.308323e-08  -3.606791e-07   3.621932e-07  -9.524078e+01 
  6.100000e+02  -2.899409e-07   4.363484e-09   2.899737e-07   1.791378e+02 
  6.120000e+02   5.229372e-07  -4.568590e-07   6.943944e-07  -4.114177e+01 
  6.140000e+02   3.464491e-07  -6.630465e-07   7.481027e-07  -6.241243e+01 
  6.160000e+02   2.391667e-08  -4.318188e-07   4.324807e-07  -8.682986e+01 
  6.180000e+02   6.082377e-07  -1.602047e-07   6.289822e-07  -1.475608e+01 
  6.200000e+02   2.917702e-07  -3.728968e-07   4.734785e-07  -5.195887e+01 
  6.220000e+02  -1.769119e-07  -7.075901e-08   1.905378e-07  -1.582002e+02 
  6.240000e+02   8.180301e-08   5.044453e-07   5.110350e-07   8.078886e+01 
  6.260000e+02   1.984296e-07  -1.916765e-07   2.758880e-07  -4.400826e+01 
